Potential (V)	 Current (A)	 Elapsed Time (s)
-0,89569092	 -0,0001	 2810,8108
-0,90240479	 -0,0001	 2818,018
-0,90576172	 -0,0001	 2825,2252
-0,90332031	 -0,0001	 2832,4324
-0,90118408	 -0,0001	 2839,6396
-0,89935303	 -0,0001	 2846,8468
-0,90515137	 -0,0001	 2854,0541
-0,90270996	 -0,0001	 2861,2613
-0,89691162	 -0,0001	 2868,4685
-0,90332031	 -0,0001	 2875,6757
-0,90270996	 -0,0001	 2882,8829
-0,89813232	 -0,0001	 2890,0901
-0,89416504	 -0,0001	 2897,2973
-0,89782715	 -0,0001	 2904,5045
-0,89904785	 -0,0001	 2911,7117
-0,89996338	 -0,0001	 2918,9189
-0,90362549	 -0,0001	 2926,1261
-0,90759277	 -0,0001	 2933,3333
-0,90393066	 -0,0001	 2940,5405
-0,90026855	 -0,0001	 2947,7477
-0,89630127	 -0,0001	 2954,955
-0,89782715	 -0,0001	 2962,1622
-0,89660645	 -0,0001	 2969,3694
-0,89904785	 -0,0001	 2976,5766
-0,89904785	 -0,0001	 2983,7838
-0,9085083	 -0,0001	 2990,991
-0,91033936	 -0,0001	 2998,1982
-0,91644287	 -0,0001	 3005,4054
-0,91308594	 -0,0001	 3012,6126
-0,91369629	 -0,0001	 3019,8198
-0,91461182	 -0,0001	 3027,027
-0,91705322	 -0,0001	 3034,2342
-0,91247559	 -0,0001	 3041,4414
-0,91522217	 -0,0001	 3048,6486
-0,91888428	 -0,0001	 3055,8559
-0,9173584	 -0,0001	 3063,0631
-0,91400146	 -0,0001	 3070,2703
-0,91430664	 -0,0001	 3077,4775
-0,91491699	 -0,0001	 3084,6847
-0,92163086	 -0,0001	 3091,8919
-0,91949463	 -0,0001	 3099,0991
-0,92163086	 -0,0001	 3106,3063
-0,92712402	 -0,0001	 3113,5135
-0,92254639	 -0,0001	 3120,7207
-0,9262085	 -0,0001	 3127,9279
-0,92590332	 -0,0001	 3135,1351
-0,93078613	 -0,0001	 3142,3423
-0,93231201	 -0,0001	 3149,5495
-0,92834473	 -0,0001	 3156,7568
-0,93292236	 -0,0001	 3163,964
-0,93170166	 -0,0001	 3171,1712
-0,93688965	 -0,0001	 3178,3784
-0,93811035	 -0,0001	 3185,5856
-0,93597412	 -0,0001	 3192,7928
-0,93414307	 -0,0001	 3200
-0,93322754	 -0,0001	 3207,2072
-0,93841553	 -0,0001	 3214,4144
-0,94116211	 -0,0001	 3221,6216
-0,94085693	 -0,0001	 3228,8288
-0,93994141	 -0,0001	 3236,036
-0,93902588	 -0,0001	 3243,2432
-0,93536377	 -0,0001	 3250,4505
-0,93933105	 -0,0001	 3257,6577
-0,94055176	 -0,0001	 3264,8649
-0,93963623	 -0,0001	 3272,0721
-0,9487915	 -0,0001	 3279,2793
-0,94726563	 -0,0001	 3286,4865
-0,95275879	 -0,0001	 3293,6937
-0,95794678	 -0,0001	 3300,9009
-0,95458984	 -0,0001	 3308,1081
-0,95184326	 -0,0001	 3315,3153
-0,95825195	 -0,0001	 3322,5225
-0,95672607	 -0,0001	 3329,7297
-0,9576416	 -0,0001	 3336,9369
-0,95611572	 -0,0001	 3344,1441
-0,96038818	 -0,0001	 3351,3514
-0,95611572	 -0,0001	 3358,5586
-0,95581055	 -0,0001	 3365,7658
-0,96038818	 -0,0001	 3372,973
-0,96832275	 -0,0001	 3380,1802
-0,96069336	 -0,0001	 3387,3874
-0,96374512	 -0,0001	 3394,5946
-0,96374512	 -0,0001	 3401,8018
-0,96862793	 -0,0001	 3409,009
-0,97045898	 -0,0001	 3416,2162
-0,96954346	 -0,0001	 3423,4234
-0,97229004	 -0,0001	 3430,6306
-0,97198486	 -0,0001	 3437,8378
-0,97473145	 -0,0001	 3445,045
-0,96954346	 -0,0001	 3452,2523
-0,97076416	 -0,0001	 3459,4595
-0,9677124	 -0,0001	 3466,6667
-0,96954346	 -0,0001	 3473,8739
-0,96832275	 -0,0001	 3481,0811
-0,97290039	 -0,0001	 3488,2883
-0,97351074	 -0,0001	 3495,4955
-0,97259521	 -0,0001	 3502,7027
-0,97137451	 -0,0001	 3509,9099
-0,97442627	 -0,0001	 3517,1171
-0,97198486	 -0,0001	 3524,3243
-0,97106934	 -0,0001	 3531,5315
-0,97137451	 -0,0001	 3538,7387
-0,97351074	 -0,0001	 3545,9459
-0,97473145	 -0,0001	 3553,1532
-0,97686768	 -0,0001	 3560,3604
-0,987854	 -0,0001	 3567,5676
-0,98724365	 -0,0001	 3574,7748
-0,99212646	 -0,0001	 3581,982
-0,99304199	 -0,0001	 3589,1892
-0,99212646	 -0,0001	 3596,3964
-0,9967041	 -0,0001	 3603,6036
-1,000061	 -0,0001	 3610,8108
-1,0025024	 -0,0001	 3618,018
-0,99975586	 -0,0001	 3625,2252
-1,000061	 -0,0001	 3632,4324
-0,9967041	 -0,0001	 3639,6396
-0,9979248	 -0,0001	 3646,8468
-0,99761963	 -0,0001	 3654,0541
-0,99884033	 -0,0001	 3661,2613
-0,99884033	 -0,0001	 3668,4685
-0,99853516	 -0,0001	 3675,6757
-1,0015869	 -0,0001	 3682,8829
-1,003418	 -0,0001	 3690,0901
-1,0049438	 -0,0001	 3697,2973
-1,0101318	 -0,0001	 3704,5045
-1,0147095	 -0,0001	 3711,7117
-1,0122681	 -0,0001	 3718,9189
-1,0144043	 -0,0001	 3726,1261
-1,0165405	 -0,0001	 3733,3333
-1,0134888	 -0,0001	 3740,5405
-1,0110474	 -0,0001	 3747,7477
-1,0128784	 -0,0001	 3754,955
-1,0165405	 -0,0001	 3762,1622
-1,0177612	 -0,0001	 3769,3694
-1,0153198	 -0,0001	 3776,5766
-1,0202026	 -0,0001	 3783,7838
-1,0223389	 -0,0001	 3790,991
-1,0269165	 -0,0001	 3798,1982
-1,0241699	 -0,0001	 3805,4054
-1,0220337	 -0,0001	 3812,6126
-1,0189819	 -0,0001	 3819,8198
-1,0235596	 -0,0001	 3827,027
-1,0205078	 -0,0001	 3834,2342
-1,0189819	 -0,0001	 3841,4414
-1,0235596	 -0,0001	 3848,6486
-1,0284424	 -0,0001	 3855,8559
-1,0241699	 -0,0001	 3863,0631
-1,0272217	 -0,0001	 3870,2703
-1,0263062	 -0,0001	 3877,4775
-1,0232544	 -0,0001	 3884,6847
-1,0241699	 -0,0001	 3891,8919
-1,0247803	 -0,0001	 3899,0991
-1,0275269	 -0,0001	 3906,3063
-1,0266113	 -0,0001	 3913,5135
-1,0275269	 -0,0001	 3920,7207
-1,026001	 -0,0001	 3927,9279
-1,0290527	 -0,0001	 3935,1351
-1,0281372	 -0,0001	 3942,3423
-1,0263062	 -0,0001	 3949,5495
-1,022644	 -0,0001	 3956,7568
-1,0189819	 -0,0001	 3963,964
-1,0220337	 -0,0001	 3971,1712
-1,0192871	 -0,0001	 3978,3784
-1,0220337	 -0,0001	 3985,5856
-1,0186768	 -0,0001	 3992,7928
-1,0165405	 -0,0001	 4000
-1,0153198	 -0,0001	 4007,2072
-1,0150146	 -0,0001	 4014,4144
-1,0144043	 -0,0001	 4021,6216
-1,0177612	 -0,0001	 4028,8288
-1,0177612	 -0,0001	 4036,036
-1,0131836	 -0,0001	 4043,2432
-1,0192871	 -0,0001	 4050,4505
-1,0144043	 -0,0001	 4057,6577
-1,0116577	 -0,0001	 4064,8649
-1,0113525	 -0,0001	 4072,0721
-1,0125732	 -0,0001	 4079,2793
-1,0046387	 -0,0001	 4086,4865
-1,0043335	 -0,0001	 4093,6937
-1,0113525	 -0,0001	 4100,9009
-1,0037231	 -0,0001	 4108,1081
-1,005249	 -0,0001	 4115,3153
-0,99761963	 -0,0001	 4122,5225
-0,99609375	 -0,0001	 4129,7297
-0,99639893	 -0,0001	 4136,9369
-0,99700928	 -0,0001	 4144,1441
-0,99395752	 -0,0001	 4151,3514
-0,98205566	 -0,0001	 4158,5586
-0,97106934	 -0,0001	 4165,7658
-0,97167969	 -0,0001	 4172,973
-0,96710205	 -0,0001	 4180,1802
-0,96679688	 -0,0001	 4187,3874
-0,96435547	 -0,0001	 4194,5946
-0,95977783	 -0,0001	 4201,8018
-0,95306396	 -0,0001	 4209,009
-0,94909668	 -0,0001	 4216,2162
-0,94299316	 -0,0001	 4223,4234
-0,93811035	 -0,0001	 4230,6306
-0,93963623	 -0,0001	 4237,8378
-0,93780518	 -0,0001	 4245,045
-0,93322754	 -0,0001	 4252,2523
-0,9274292	 -0,0001	 4259,4595
-0,91430664	 -0,0001	 4266,6667
-0,91156006	 -0,0001	 4273,8739
-0,9072876	 -0,0001	 4281,0811
-0,90270996	 -0,0001	 4288,2883
-0,89935303	 -0,0001	 4295,4955
-0,90423584	 -0,0001	 4302,7027
-0,90667725	 -0,0001	 4309,9099
-0,90026855	 -0,0001	 4317,1171
-0,90057373	 -0,0001	 4324,3243
-0,89324951	 -0,0001	 4331,5315
-0,88653564	 -0,0001	 4338,7387
-0,88592529	 -0,0001	 4345,9459
-0,88775635	 -0,0001	 4353,1532
-0,88775635	 -0,0001	 4360,3604
-0,88623047	 -0,0001	 4367,5676
-0,88775635	 -0,0001	 4374,7748
-0,88287354	 -0,0001	 4381,982
-0,87677002	 -0,0001	 4389,1892
-0,86914063	 -0,0001	 4396,3964
-0,86303711	 -0,0001	 4403,6036
-0,86395264	 -0,0001	 4410,8108
-0,86181641	 -0,0001	 4418,018
-0,8682251	 -0,0001	 4425,2252
-0,86730957	 -0,0001	 4432,4324
-0,86486816	 -0,0001	 4439,6396
-0,86090088	 -0,0001	 4446,8468
-0,85906982	 -0,0001	 4454,0541
-0,85601807	 -0,0001	 4461,2613
-0,85662842	 -0,0001	 4468,4685
-0,85693359	 -0,0001	 4475,6757
-0,85601807	 -0,0001	 4482,8829
-0,85449219	 -0,0001	 4490,0901
-0,85418701	 -0,0001	 4497,2973
-0,85510254	 -0,0001	 4504,5045
-0,85388184	 -0,0001	 4511,7117
-0,85205078	 -0,0001	 4518,9189
-0,85510254	 -0,0001	 4526,1261
-0,85296631	 -0,0001	 4533,3333
-0,85205078	 -0,0001	 4540,5405
-0,85449219	 -0,0001	 4547,7477
-0,85662842	 -0,0001	 4554,955
-0,85540771	 -0,0001	 4562,1622
-0,85083008	 -0,0001	 4569,3694
-0,85083008	 -0,0001	 4576,5766
-0,85235596	 -0,0001	 4583,7838
-0,85144043	 -0,0001	 4590,991
-0,8505249	 -0,0001	 4598,1982
-0,85327148	 -0,0001	 4605,4054
-0,85113525	 -0,0001	 4612,6126
-0,84777832	 -0,0001	 4619,8198
-0,84777832	 -0,0001	 4627,027
-0,8493042	 -0,0001	 4634,2342
-0,84747314	 -0,0001	 4641,4414
-0,84716797	 -0,0001	 4648,6486
-0,84594727	 -0,0001	 4655,8559
-0,84594727	 -0,0001	 4663,0631
-0,84594727	 -0,0001	 4670,2703
-0,84350586	 -0,0001	 4677,4775
-0,84197998	 -0,0001	 4684,6847
-0,84533691	 -0,0001	 4691,8919
-0,84472656	 -0,0001	 4699,0991
-0,84442139	 -0,0001	 4706,3063
-0,84442139	 -0,0001	 4713,5135
-0,84594727	 -0,0001	 4720,7207
-0,84777832	 -0,0001	 4727,9279
-0,84686279	 -0,0001	 4735,1351
-0,84411621	 -0,0001	 4742,3423
-0,84472656	 -0,0001	 4749,5495
-0,84747314	 -0,0001	 4756,7568
-0,84716797	 -0,0001	 4763,964
-0,84472656	 -0,0001	 4771,1712
-0,84197998	 -0,0001	 4778,3784
-0,84320068	 -0,0001	 4785,5856
-0,84503174	 -0,0001	 4792,7928
-0,84594727	 -0,0001	 4800
-0,84655762	 -0,0001	 4807,2072
-0,84716797	 -0,0001	 4814,4144
-0,84564209	 -0,0001	 4821,6216
-0,84381104	 -0,0001	 4828,8288
-0,84472656	 -0,0001	 4836,036
