Potential (V)	 Current (A)	 Elapsed Time (s)
-1,2936401	 -0,0001	 648,64865
-1,2866211	 -0,0001	 659,45946
-1,2756348	 -0,0001	 670,27027
-1,2634277	 -0,0001	 681,08108
-1,2518311	 -0,0001	 691,89189
-1,2368774	 -0,0001	 702,7027
-1,2188721	 -0,0001	 713,51351
-1,1975098	 -0,0001	 724,32432
-1,1740112	 -0,0001	 735,13514
-1,1999512	 -0,0001	 745,94595
-1,2164307	 -0,0001	 756,75676
-1,2033081	 -0,0001	 767,56757
-1,184082	 -0,0001	 778,37838
-1,1679077	 -0,0001	 789,18919
-1,1169434	 -0,0001	 800
-1,1898804	 -0,0001	 810,81081
-1,1813354	 -0,0001	 821,62162
-1,1679077	 -0,0001	 832,43243
-1,1505127	 -0,0001	 843,24324
-1,1074829	 -0,0001	 854,05405
-1,1776733	 -0,0001	 864,86486
-1,1669922	 -0,0001	 875,67568
-1,1553955	 -0,0001	 886,48649
-1,1056519	 -0,0001	 897,2973
-1,1639404	 -0,0001	 908,10811
-1,1517334	 -0,0001	 918,91892
-1,1358643	 -0,0001	 929,72973
-1,1300659	 -0,0001	 940,54054
-1,1468506	 -0,0001	 951,35135
-1,1425781	 -0,0001	 962,16216
-1,1288452	 -0,0001	 972,97297
-1,1077881	 -0,0001	 983,78378
-1,1358643	 -0,0001	 994,59459
-1,1248779	 -0,0001	 1005,4054
-1,104126	 -0,0001	 1016,2162
-1,1120605	 -0,0001	 1027,027
-1,1087036	 -0,0001	 1037,8378
-1,1071777	 -0,0001	 1048,6486
-1,1099243	 -0,0001	 1059,4595
-1,1083984	 -0,0001	 1070,2703
-1,1074829	 -0,0001	 1081,0811
-1,1077881	 -0,0001	 1091,8919
-1,1108398	 -0,0001	 1102,7027
-1,1065674	 -0,0001	 1113,5135
-1,1087036	 -0,0001	 1124,3243
-1,1102295	 -0,0001	 1135,1351
-1,1138916	 -0,0001	 1145,9459
-1,1090088	 -0,0001	 1156,7568
-1,1102295	 -0,0001	 1167,5676
-1,1096191	 -0,0001	 1178,3784
-1,1105347	 -0,0001	 1189,1892
-1,1175537	 -0,0001	 1200
-1,1141968	 -0,0001	 1210,8108
-1,1087036	 -0,0001	 1221,6216
-1,1087036	 -0,0001	 1232,4324
-1,1160278	 -0,0001	 1243,2432
-1,1187744	 -0,0001	 1254,0541
-1,1105347	 -0,0001	 1264,8649
-1,1102295	 -0,0001	 1275,6757
-1,1129761	 -0,0001	 1286,4865
-1,1221313	 -0,0001	 1297,2973
-1,1233521	 -0,0001	 1308,1081
-1,1166382	 -0,0001	 1318,9189
-1,1141968	 -0,0001	 1329,7297
-1,1154175	 -0,0001	 1340,5405
-1,1190796	 -0,0001	 1351,3514
-1,1196899	 -0,0001	 1362,1622
-1,1196899	 -0,0001	 1372,973
-1,1187744	 -0,0001	 1383,7838
-1,1245728	 -0,0001	 1394,5946
-1,1227417	 -0,0001	 1405,4054
-1,1242676	 -0,0001	 1416,2162
-1,1175537	 -0,0001	 1427,027
-1,1218262	 -0,0001	 1437,8378
-1,1245728	 -0,0001	 1448,6486
-1,1209106	 -0,0001	 1459,4595
-1,1233521	 -0,0001	 1470,2703
-1,1224365	 -0,0001	 1481,0811
-1,1270142	 -0,0001	 1491,8919
-1,1242676	 -0,0001	 1502,7027
-1,1242676	 -0,0001	 1513,5135
-1,1218262	 -0,0001	 1524,3243
-1,1306763	 -0,0001	 1535,1351
-1,1245728	 -0,0001	 1545,9459
-1,131897	 -0,0001	 1556,7568
-1,1273193	 -0,0001	 1567,5676
-1,1264038	 -0,0001	 1578,3784
-1,131897	 -0,0001	 1589,1892
-1,1260986	 -0,0001	 1600
-1,1325073	 -0,0001	 1610,8108
-1,1273193	 -0,0001	 1621,6216
-1,131897	 -0,0001	 1632,4324
-1,133728	 -0,0001	 1643,2432
-1,1322021	 -0,0001	 1654,0541
-1,1291504	 -0,0001	 1664,8649
-1,133728	 -0,0001	 1675,6757
-1,1352539	 -0,0001	 1686,4865
-1,1364746	 -0,0001	 1697,2973
-1,1273193	 -0,0001	 1708,1081
-1,144104	 -0,0001	 1718,9189
-1,1309814	 -0,0001	 1729,7297
-1,1346436	 -0,0001	 1740,5405
-1,1450195	 -0,0001	 1751,3514
-1,1651611	 -0,0001	 1762,1622
-1,1682129	 -0,0001	 1772,973
-1,1724854	 -0,0001	 1783,7838
-1,1639404	 -0,0001	 1794,5946
-1,1218262	 -0,0001	 1805,4054
-1,1846924	 -0,0001	 1816,2162
-1,1920166	 -0,0001	 1827,027
-1,18927	 -0,0001	 1837,8378
-1,1868286	 -0,0001	 1848,6486
-1,1779785	 -0,0001	 1859,4595
-1,1706543	 -0,0001	 1870,2703
-1,1419678	 -0,0001	 1881,0811
-1,1938477	 -0,0001	 1891,8919
-1,199646	 -0,0001	 1902,7027
-1,2005615	 -0,0001	 1913,5135
-1,1975098	 -0,0001	 1924,3243
-1,1947632	 -0,0001	 1935,1351
-1,192627	 -0,0001	 1945,9459
-1,1911011	 -0,0001	 1956,7568
-1,1859131	 -0,0001	 1967,5676
-1,1773682	 -0,0001	 1978,3784
-1,1227417	 -0,0001	 1989,1892
-1,2139893	 -0,0001	 2000
-1,2197876	 -0,0001	 2010,8108
-1,2173462	 -0,0001	 2021,6216
-1,2191772	 -0,0001	 2032,4324
-1,2158203	 -0,0001	 2043,2432
-1,2109375	 -0,0001	 2054,0541
-1,2057495	 -0,0001	 2064,8649
-1,2033081	 -0,0001	 2075,6757
-1,2005615	 -0,0001	 2086,4865
-1,1972046	 -0,0001	 2097,2973
-1,1856079	 -0,0001	 2108,1081
-1,1419678	 -0,0001	 2118,9189
-1,18927	 -0,0001	 2129,7297
-1,1642456	 -0,0001	 2140,5405
-1,1291504	 -0,0001	 2151,3514
-1,1233521	 -0,0001	 2162,1622
-1,1099243	 -0,0001	 2172,973
-1,0751343	 -0,0001	 2183,7838
-1,0525513	 -0,0001	 2194,5946
-1,0287476	 -0,0001	 2205,4054
-0,99975586	 -0,0001	 2216,2162
-0,97290039	 -0,0001	 2227,027
-0,94116211	 -0,0001	 2237,8378
-0,91949463	 -0,0001	 2248,6486
-0,90576172	 -0,0001	 2259,4595
-0,89782715	 -0,0001	 2270,2703
-0,89050293	 -0,0001	 2281,0811
-0,8795166	 -0,0001	 2291,8919
-0,87677002	 -0,0001	 2302,7027
-0,87402344	 -0,0001	 2313,5135
-0,87280273	 -0,0001	 2324,3243
-0,86761475	 -0,0001	 2335,1351
-0,86608887	 -0,0001	 2345,9459
-0,86395264	 -0,0001	 2356,7568
-0,86090088	 -0,0001	 2367,5676
-0,859375	 -0,0001	 2378,3784
-0,85784912	 -0,0001	 2389,1892
-0,85510254	 -0,0001	 2400
-0,85418701	 -0,0001	 2410,8108
-0,85418701	 -0,0001	 2421,6216
-0,85327148	 -0,0001	 2432,4324
-0,85296631	 -0,0001	 2443,2432
-0,85296631	 -0,0001	 2454,0541
-0,85235596	 -0,0001	 2464,8649
-0,85083008	 -0,0001	 2475,6757
-0,85083008	 -0,0001	 2486,4865
-0,85021973	 -0,0001	 2497,2973
-0,84991455	 -0,0001	 2508,1081
-0,8505249	 -0,0001	 2518,9189
-0,8505249	 -0,0001	 2529,7297
-0,84991455	 -0,0001	 2540,5405
-0,8493042	 -0,0001	 2551,3514
-0,8493042	 -0,0001	 2562,1622
-0,84960938	 -0,0001	 2572,973
-0,84960938	 -0,0001	 2583,7838
-0,84960938	 -0,0001	 2594,5946
-0,85083008	 -0,0001	 2605,4054
-0,8505249	 -0,0001	 2616,2162
-0,85113525	 -0,0001	 2627,027
-0,85205078	 -0,0001	 2637,8378
-0,85235596	 -0,0001	 2648,6486
-0,85296631	 -0,0001	 2659,4595
-0,85449219	 -0,0001	 2670,2703
-0,85540771	 -0,0001	 2681,0811
-0,85571289	 -0,0001	 2691,8919
-0,85723877	 -0,0001	 2702,7027
-0,85784912	 -0,0001	 2713,5135
-0,85906982	 -0,0001	 2724,3243
-0,86029053	 -0,0001	 2735,1351
-0,86181641	 -0,0001	 2745,9459
-0,86334229	 -0,0001	 2756,7568
-0,86334229	 -0,0001	 2767,5676
-0,86364746	 -0,0001	 2778,3784
-0,86395264	 -0,0001	 2789,1892
-0,86456299	 -0,0001	 2800
-0,86547852	 -0,0001	 2810,8108
-0,86700439	 -0,0001	 2821,6216
-0,86853027	 -0,0001	 2832,4324
-0,87005615	 -0,0001	 2843,2432
-0,86975098	 -0,0001	 2854,0541
-0,86975098	 -0,0001	 2864,8649
-0,87158203	 -0,0001	 2875,6757
-0,87432861	 -0,0001	 2886,4865
-0,87554932	 -0,0001	 2897,2973
-0,87768555	 -0,0001	 2908,1081
-0,87921143	 -0,0001	 2918,9189
-0,8807373	 -0,0001	 2929,7297
-0,88256836	 -0,0001	 2940,5405
-0,88409424	 -0,0001	 2951,3514
-0,88562012	 -0,0001	 2962,1622
-0,887146	 -0,0001	 2972,973
-0,88806152	 -0,0001	 2983,7838
-0,88806152	 -0,0001	 2994,5946
-0,89019775	 -0,0001	 3005,4054
-0,89202881	 -0,0001	 3016,2162
-0,89355469	 -0,0001	 3027,027
-0,89416504	 -0,0001	 3037,8378
-0,8972168	 -0,0001	 3048,6486
-0,90240479	 -0,0001	 3059,4595
-0,90209961	 -0,0001	 3070,2703
-0,90362549	 -0,0001	 3081,0811
-0,90515137	 -0,0001	 3091,8919
-0,90942383	 -0,0001	 3102,7027
-0,91156006	 -0,0001	 3113,5135
-0,91552734	 -0,0001	 3124,3243
-0,91796875	 -0,0001	 3135,1351
-0,9161377	 -0,0001	 3145,9459
-0,91949463	 -0,0001	 3156,7568
-0,92254639	 -0,0001	 3167,5676
-0,9262085	 -0,0001	 3178,3784
-0,93139648	 -0,0001	 3189,1892
-0,93963623	 -0,0001	 3200
-0,94451904	 -0,0001	 3210,8108
-0,95123291	 -0,0001	 3221,6216
-0,95916748	 -0,0001	 3232,4324
-0,96343994	 -0,0001	 3243,2432
-0,97045898	 -0,0001	 3254,0541
-0,97961426	 -0,0001	 3264,8649
-0,98327637	 -0,0001	 3275,6757
-0,98266602	 -0,0001	 3286,4865
-0,98754883	 -0,0001	 3297,2973
-0,99578857	 -0,0001	 3308,1081
-1,0064697	 -0,0001	 3318,9189
-1,015625	 -0,0001	 3329,7297
-1,0241699	 -0,0001	 3340,5405
-1,0354614	 -0,0001	 3351,3514
-1,0418701	 -0,0001	 3362,1622
-1,0482788	 -0,0001	 3372,973
-1,0543823	 -0,0001	 3383,7838
-1,0440063	 -0,0001	 3394,5946
-1,0571289	 -0,0001	 3405,4054
-1,071167	 -0,0001	 3416,2162
-1,0748291	 -0,0001	 3427,027
-1,0821533	 -0,0001	 3437,8378
-1,0900879	 -0,0001	 3448,6486
-1,0931396	 -0,0001	 3459,4595
-1,1004639	 -0,0001	 3470,2703
-1,1044312	 -0,0001	 3481,0811
-1,1126709	 -0,0001	 3491,8919
-1,1172485	 -0,0001	 3502,7027
-1,1212158	 -0,0001	 3513,5135
-1,1254883	 -0,0001	 3524,3243
-1,1306763	 -0,0001	 3535,1351
-1,1346436	 -0,0001	 3545,9459
-1,1386108	 -0,0001	 3556,7568
-1,1462402	 -0,0001	 3567,5676
-1,1529541	 -0,0001	 3578,3784
-1,1581421	 -0,0001	 3589,1892
-1,1618042	 -0,0001	 3600
-1,1642456	 -0,0001	 3610,8108
-1,1663818	 -0,0001	 3621,6216
-1,1657715	 -0,0001	 3632,4324
-1,1639404	 -0,0001	 3643,2432
-1,1611938	 -0,0001	 3654,0541
-1,1587524	 -0,0001	 3664,8649
-1,1578369	 -0,0001	 3675,6757
-1,149292	 -0,0001	 3686,4865
-1,1590576	 -0,0001	 3697,2973
-1,1257935	 -0,0001	 3708,1081
-1,1151123	 -0,0001	 3718,9189
-1,0803223	 -0,0001	 3729,7297
-1,0266113	 -0,0001	 3740,5405
-0,99761963	 -0,0001	 3751,3514
-0,95947266	 -0,0001	 3762,1622
-0,93292236	 -0,0001	 3772,973
-0,9197998	 -0,0001	 3783,7838
-0,90545654	 -0,0001	 3794,5946
-0,89660645	 -0,0001	 3805,4054
-0,89019775	 -0,0001	 3816,2162
-0,88409424	 -0,0001	 3827,027
-0,87890625	 -0,0001	 3837,8378
-0,87493896	 -0,0001	 3848,6486
-0,87188721	 -0,0001	 3859,4595
-0,86914063	 -0,0001	 3870,2703
-0,86639404	 -0,0001	 3881,0811
-0,86334229	 -0,0001	 3891,8919
-0,85968018	 -0,0001	 3902,7027
-0,85876465	 -0,0001	 3913,5135
-0,85662842	 -0,0001	 3924,3243
-0,85510254	 -0,0001	 3935,1351
-0,85357666	 -0,0001	 3945,9459
-0,85174561	 -0,0001	 3956,7568
-0,8505249	 -0,0001	 3967,5676
-0,84960938	 -0,0001	 3978,3784
-0,84838867	 -0,0001	 3989,1892
-0,84747314	 -0,0001	 4000
-0,84686279	 -0,0001	 4010,8108
-0,84594727	 -0,0001	 4021,6216
-0,84533691	 -0,0001	 4032,4324
-0,84472656	 -0,0001	 4043,2432
-0,84442139	 -0,0001	 4054,0541
-0,84411621	 -0,0001	 4064,8649
-0,84350586	 -0,0001	 4075,6757
-0,84289551	 -0,0001	 4086,4865
-0,84228516	 -0,0001	 4097,2973
-0,84289551	 -0,0001	 4108,1081
-0,84259033	 -0,0001	 4118,9189
-0,84259033	 -0,0001	 4129,7297
-0,84197998	 -0,0001	 4140,5405
-0,84259033	 -0,0001	 4151,3514
-0,84289551	 -0,0001	 4162,1622
-0,84197998	 -0,0001	 4172,973
-0,84228516	 -0,0001	 4183,7838
-0,84289551	 -0,0001	 4194,5946
-0,84320068	 -0,0001	 4205,4054
-0,84259033	 -0,0001	 4216,2162
-0,84320068	 -0,0001	 4227,027
-0,84381104	 -0,0001	 4237,8378
-0,84411621	 -0,0001	 4248,6486
-0,84533691	 -0,0001	 4259,4595
-0,84564209	 -0,0001	 4270,2703
-0,84564209	 -0,0001	 4281,0811
-0,84594727	 -0,0001	 4291,8919
-0,84686279	 -0,0001	 4302,7027
-0,84716797	 -0,0001	 4313,5135
-0,84838867	 -0,0001	 4324,3243
-0,84899902	 -0,0001	 4335,1351
-0,84899902	 -0,0001	 4345,9459
-0,84960938	 -0,0001	 4356,7568
-0,85021973	 -0,0001	 4367,5676
-0,85113525	 -0,0001	 4378,3784
-0,85205078	 -0,0001	 4389,1892
-0,85357666	 -0,0001	 4400
-0,85357666	 -0,0001	 4410,8108
-0,85510254	 -0,0001	 4421,6216
-0,85540771	 -0,0001	 4432,4324
-0,85632324	 -0,0001	 4443,2432
-0,85754395	 -0,0001	 4454,0541
-0,8581543	 -0,0001	 4464,8649
-0,859375	 -0,0001	 4475,6757
-0,859375	 -0,0001	 4486,4865
-0,85998535	 -0,0001	 4497,2973
-0,86151123	 -0,0001	 4508,1081
-0,86181641	 -0,0001	 4518,9189
-0,86303711	 -0,0001	 4529,7297
-0,86456299	 -0,0001	 4540,5405
-0,86639404	 -0,0001	 4551,3514
-0,86669922	 -0,0001	 4562,1622
-0,86761475	 -0,0001	 4572,973
-0,86883545	 -0,0001	 4583,7838
-0,86975098	 -0,0001	 4594,5946
-0,87158203	 -0,0001	 4605,4054
-0,87249756	 -0,0001	 4616,2162
-0,87341309	 -0,0001	 4627,027
-0,87463379	 -0,0001	 4637,8378
-0,87646484	 -0,0001	 4648,6486
-0,87738037	 -0,0001	 4659,4595
-0,88012695	 -0,0001	 4670,2703
-0,88165283	 -0,0001	 4681,0811
-0,88317871	 -0,0001	 4691,8919
-0,88439941	 -0,0001	 4702,7027
-0,88623047	 -0,0001	 4713,5135
-0,88806152	 -0,0001	 4724,3243
-0,89050293	 -0,0001	 4735,1351
-0,89233398	 -0,0001	 4745,9459
-0,89385986	 -0,0001	 4756,7568
-0,89538574	 -0,0001	 4767,5676
-0,89813232	 -0,0001	 4778,3784
-0,89874268	 -0,0001	 4789,1892
-0,90087891	 -0,0001	 4800
-0,90301514	 -0,0001	 4810,8108
-0,90484619	 -0,0001	 4821,6216
-0,90911865	 -0,0001	 4832,4324
-0,91125488	 -0,0001	 4843,2432
-0,91339111	 -0,0001	 4854,0541
-0,91766357	 -0,0001	 4864,8649
-0,91949463	 -0,0001	 4875,6757
-0,92193604	 -0,0001	 4886,4865
-0,92559814	 -0,0001	 4897,2973
-0,92773438	 -0,0001	 4908,1081
-0,93109131	 -0,0001	 4918,9189
-0,93322754	 -0,0001	 4929,7297
-0,93658447	 -0,0001	 4940,5405
-0,94238281	 -0,0001	 4951,3514
-0,94512939	 -0,0001	 4962,1622
-0,9475708	 -0,0001	 4972,973
-0,95489502	 -0,0001	 4983,7838
-0,95855713	 -0,0001	 4994,5946
-0,96160889	 -0,0001	 5005,4054
-0,96710205	 -0,0001	 5016,2162
-0,97625732	 -0,0001	 5027,027
-0,98327637	 -0,0001	 5037,8378
-0,99304199	 -0,0001	 5048,6486
-1,0003662	 -0,0001	 5059,4595
-1,0089111	 -0,0001	 5070,2703
-1,0186768	 -0,0001	 5081,0811
-1,0247803	 -0,0001	 5091,8919
-1,0336304	 -0,0001	 5102,7027
-1,0415649	 -0,0001	 5113,5135
-1,0409546	 -0,0001	 5124,3243
-1,0513306	 -0,0001	 5135,1351
-1,0598755	 -0,0001	 5145,9459
-1,0635376	 -0,0001	 5156,7568
-1,0717773	 -0,0001	 5167,5676
-1,0757446	 -0,0001	 5178,3784
-1,081543	 -0,0001	 5189,1892
-1,0925293	 -0,0001	 5200
-1,0919189	 -0,0001	 5210,8108
-1,0995483	 -0,0001	 5221,6216
-1,1044312	 -0,0001	 5232,4324
-1,1126709	 -0,0001	 5243,2432
-1,1224365	 -0,0001	 5254,0541
-1,1260986	 -0,0001	 5264,8649
-1,1349487	 -0,0001	 5275,6757
-1,1352539	 -0,0001	 5286,4865
-1,1422729	 -0,0001	 5297,2973
-1,1431885	 -0,0001	 5308,1081
-1,1502075	 -0,0001	 5318,9189
-1,151123	 -0,0001	 5329,7297
-1,1526489	 -0,0001	 5340,5405
-1,1410522	 -0,0001	 5351,3514
-1,0855103	 -0,0001	 5362,1622
-1,055603	 -0,0001	 5372,973
-1,0040283	 -0,0001	 5383,7838
-0,96069336	 -0,0001	 5394,5946
-0,94207764	 -0,0001	 5405,4054
-0,92651367	 -0,0001	 5416,2162
-0,91033936	 -0,0001	 5427,027
-0,90301514	 -0,0001	 5437,8378
-0,89416504	 -0,0001	 5448,6486
-0,88653564	 -0,0001	 5459,4595
-0,88409424	 -0,0001	 5470,2703
-0,87982178	 -0,0001	 5481,0811
-0,87615967	 -0,0001	 5491,8919
-0,87188721	 -0,0001	 5502,7027
-0,86975098	 -0,0001	 5513,5135
-0,86669922	 -0,0001	 5524,3243
-0,86486816	 -0,0001	 5535,1351
-0,86242676	 -0,0001	 5545,9459
-0,85906982	 -0,0001	 5556,7568
-0,8581543	 -0,0001	 5567,5676
-0,85601807	 -0,0001	 5578,3784
-0,85540771	 -0,0001	 5589,1892
-0,85357666	 -0,0001	 5600
-0,85235596	 -0,0001	 5610,8108
-0,85113525	 -0,0001	 5621,6216
-0,8493042	 -0,0001	 5632,4324
-0,84838867	 -0,0001	 5643,2432
-0,84838867	 -0,0001	 5654,0541
-0,84716797	 -0,0001	 5664,8649
-0,84747314	 -0,0001	 5675,6757
-0,84655762	 -0,0001	 5686,4865
-0,84594727	 -0,0001	 5697,2973
-0,84533691	 -0,0001	 5708,1081
-0,84533691	 -0,0001	 5718,9189
-0,84533691	 -0,0001	 5729,7297
-0,84503174	 -0,0001	 5740,5405
-0,84472656	 -0,0001	 5751,3514
-0,84442139	 -0,0001	 5762,1622
-0,84381104	 -0,0001	 5772,973
-0,84320068	 -0,0001	 5783,7838
-0,84381104	 -0,0001	 5794,5946
-0,84381104	 -0,0001	 5805,4054
-0,84411621	 -0,0001	 5816,2162
-0,84442139	 -0,0001	 5827,027
-0,84381104	 -0,0001	 5837,8378
-0,84411621	 -0,0001	 5848,6486
-0,84442139	 -0,0001	 5859,4595
-0,84503174	 -0,0001	 5870,2703
-0,84472656	 -0,0001	 5881,0811
-0,84472656	 -0,0001	 5891,8919
-0,84594727	 -0,0001	 5902,7027
-0,84594727	 -0,0001	 5913,5135
-0,84686279	 -0,0001	 5924,3243
-0,84716797	 -0,0001	 5935,1351
-0,84777832	 -0,0001	 5945,9459
-0,84869385	 -0,0001	 5956,7568
-0,8493042	 -0,0001	 5967,5676
-0,85021973	 -0,0001	 5978,3784
-0,85113525	 -0,0001	 5989,1892
-0,85113525	 -0,0001	 6000
-0,85174561	 -0,0001	 6010,8108
-0,85205078	 -0,0001	 6021,6216
-0,85296631	 -0,0001	 6032,4324
-0,85357666	 -0,0001	 6043,2432
-0,85510254	 -0,0001	 6054,0541
-0,85693359	 -0,0001	 6064,8649
-0,85784912	 -0,0001	 6075,6757
-0,85876465	 -0,0001	 6086,4865
-0,859375	 -0,0001	 6097,2973
-0,86120605	 -0,0001	 6108,1081
-0,86242676	 -0,0001	 6118,9189
-0,86303711	 -0,0001	 6129,7297
-0,86364746	 -0,0001	 6140,5405
-0,86486816	 -0,0001	 6151,3514
-0,86517334	 -0,0001	 6162,1622
-0,86730957	 -0,0001	 6172,973
-0,86914063	 -0,0001	 6183,7838
-0,87036133	 -0,0001	 6194,5946
-0,87097168	 -0,0001	 6205,4054
-0,87158203	 -0,0001	 6216,2162
-0,87341309	 -0,0001	 6227,027
-0,87432861	 -0,0001	 6237,8378
-0,87554932	 -0,0001	 6248,6486
-0,8770752	 -0,0001	 6259,4595
-0,8782959	 -0,0001	 6270,2703
-0,88043213	 -0,0001	 6281,0811
-0,88226318	 -0,0001	 6291,8919
-0,88256836	 -0,0001	 6302,7027
-0,88439941	 -0,0001	 6313,5135
-0,88562012	 -0,0001	 6324,3243
-0,88684082	 -0,0001	 6335,1351
-0,88867188	 -0,0001	 6345,9459
-0,89172363	 -0,0001	 6356,7568
-0,89355469	 -0,0001	 6367,5676
-0,89477539	 -0,0001	 6378,3784
-0,89538574	 -0,0001	 6389,1892
-0,89691162	 -0,0001	 6400
-0,89813232	 -0,0001	 6410,8108
-0,90087891	 -0,0001	 6421,6216
-0,90393066	 -0,0001	 6432,4324
-0,90484619	 -0,0001	 6443,2432
-0,90698242	 -0,0001	 6454,0541
-0,909729	 -0,0001	 6464,8649
-0,91156006	 -0,0001	 6475,6757
-0,91278076	 -0,0001	 6486,4865
-0,91674805	 -0,0001	 6497,2973
-0,92041016	 -0,0001	 6508,1081
-0,92224121	 -0,0001	 6518,9189
-0,92498779	 -0,0001	 6529,7297
-0,92834473	 -0,0001	 6540,5405
-0,93261719	 -0,0001	 6551,3514
-0,93444824	 -0,0001	 6562,1622
-0,9375	 -0,0001	 6572,973
-0,94421387	 -0,0001	 6583,7838
-0,94787598	 -0,0001	 6594,5946
-0,95397949	 -0,0001	 6605,4054
-0,95672607	 -0,0001	 6616,2162
-0,96557617	 -0,0001	 6627,027
-0,96893311	 -0,0001	 6637,8378
-0,97167969	 -0,0001	 6648,6486
-0,97839355	 -0,0001	 6659,4595
-0,98876953	 -0,0001	 6670,2703
-0,99487305	 -0,0001	 6681,0811
-0,9954834	 -0,0001	 6691,8919
-1,0043335	 -0,0001	 6702,7027
-1,0095215	 -0,0001	 6713,5135
-1,0168457	 -0,0001	 6724,3243
-1,0214233	 -0,0001	 6735,1351
-1,0266113	 -0,0001	 6745,9459
-1,0317993	 -0,0001	 6756,7568
-1,0342407	 -0,0001	 6767,5676
-1,0464478	 -0,0001	 6778,3784
-1,0598755	 -0,0001	 6789,1892
-1,0708618	 -0,0001	 6800
-1,0797119	 -0,0001	 6810,8108
-1,0879517	 -0,0001	 6821,6216
-1,0949707	 -0,0001	 6832,4324
-1,0919189	 -0,0001	 6843,2432
-1,0995483	 -0,0001	 6854,0541
-1,1117554	 -0,0001	 6864,8649
-1,1190796	 -0,0001	 6875,6757
-1,1322021	 -0,0001	 6886,4865
-1,1343384	 -0,0001	 6897,2973
-1,1364746	 -0,0001	 6908,1081
-1,1456299	 -0,0001	 6918,9189
-1,1346436	 -0,0001	 6929,7297
-1,0806274	 -0,0001	 6940,5405
-1,0147095	 -0,0001	 6951,3514
-0,97015381	 -0,0001	 6962,1622
-0,9463501	 -0,0001	 6972,973
-0,92559814	 -0,0001	 6983,7838
-0,91125488	 -0,0001	 6994,5946
-0,8972168	 -0,0001	 7005,4054
-0,89050293	 -0,0001	 7016,2162
-0,88348389	 -0,0001	 7027,027
-0,8782959	 -0,0001	 7037,8378
-0,87371826	 -0,0001	 7048,6486
-0,86914063	 -0,0001	 7059,4595
-0,86486816	 -0,0001	 7070,2703
-0,86151123	 -0,0001	 7081,0811
-0,85845947	 -0,0001	 7091,8919
-0,85571289	 -0,0001	 7102,7027
-0,85266113	 -0,0001	 7113,5135
-0,8505249	 -0,0001	 7124,3243
-0,84777832	 -0,0001	 7135,1351
-0,84625244	 -0,0001	 7145,9459
-0,84503174	 -0,0001	 7156,7568
-0,84350586	 -0,0001	 7167,5676
-0,8416748	 -0,0001	 7178,3784
-0,84075928	 -0,0001	 7189,1892
-0,83984375	 -0,0001	 7200
-0,83892822	 -0,0001	 7210,8108
-0,83831787	 -0,0001	 7221,6216
-0,83740234	 -0,0001	 7232,4324
-0,83862305	 -0,0001	 7243,2432
-0,83709717	 -0,0001	 7254,0541
-0,83648682	 -0,0001	 7264,8649
