Potential (V)	 Current (A)	 Elapsed Time (s)
-0,75469971	 -0,0001	 4940,5405
-0,75134277	 -0,0001	 4951,3514
-0,74676514	 -0,0001	 4962,1622
-0,74462891	 -0,0001	 4972,973
-0,74279785	 -0,0001	 4983,7838
-0,74005127	 -0,0001	 4994,5946
-0,73760986	 -0,0001	 5005,4054
-0,73608398	 -0,0001	 5016,2162
-0,73486328	 -0,0001	 5027,027
-0,73364258	 -0,0001	 5037,8378
-0,7333374	 -0,0001	 5048,6486
-0,73242188	 -0,0001	 5059,4595
-0,73150635	 -0,0001	 5070,2703
-0,73059082	 -0,0001	 5081,0811
-0,72998047	 -0,0001	 5091,8919
-0,72937012	 -0,0001	 5102,7027
-0,72906494	 -0,0001	 5113,5135
-0,72906494	 -0,0001	 5124,3243
-0,72937012	 -0,0001	 5135,1351
-0,72967529	 -0,0001	 5145,9459
-0,73028564	 -0,0001	 5156,7568
-0,73028564	 -0,0001	 5167,5676
-0,73150635	 -0,0001	 5178,3784
-0,73242188	 -0,0001	 5189,1892
-0,7333374	 -0,0001	 5200
-0,73394775	 -0,0001	 5210,8108
-0,73455811	 -0,0001	 5221,6216
-0,73516846	 -0,0001	 5232,4324
-0,73608398	 -0,0001	 5243,2432
-0,73669434	 -0,0001	 5254,0541
-0,73791504	 -0,0001	 5264,8649
-0,73944092	 -0,0001	 5275,6757
-0,7409668	 -0,0001	 5286,4865
-0,7421875	 -0,0001	 5297,2973
-0,74371338	 -0,0001	 5308,1081
-0,74493408	 -0,0001	 5318,9189
-0,74615479	 -0,0001	 5329,7297
-0,74768066	 -0,0001	 5340,5405
-0,74981689	 -0,0001	 5351,3514
-0,75012207	 -0,0001	 5362,1622
-0,75195313	 -0,0001	 5372,973
-0,75408936	 -0,0001	 5383,7838
-0,75592041	 -0,0001	 5394,5946
-0,75775146	 -0,0001	 5405,4054
-0,7598877	 -0,0001	 5416,2162
-0,76080322	 -0,0001	 5427,027
-0,75958252	 -0,0001	 5437,8378
-0,75500488	 -0,0001	 5448,6486
-0,75164795	 -0,0001	 5459,4595
-0,74737549	 -0,0001	 5470,2703
-0,74401855	 -0,0001	 5481,0811
-0,74157715	 -0,0001	 5491,8919
-0,73974609	 -0,0001	 5502,7027
-0,73699951	 -0,0001	 5513,5135
-0,73669434	 -0,0001	 5524,3243
-0,73516846	 -0,0001	 5535,1351
-0,7333374	 -0,0001	 5545,9459
-0,73242188	 -0,0001	 5556,7568
-0,73150635	 -0,0001	 5567,5676
-0,73120117	 -0,0001	 5578,3784
-0,73059082	 -0,0001	 5589,1892
-0,72967529	 -0,0001	 5600
-0,72875977	 -0,0001	 5610,8108
-0,72814941	 -0,0001	 5621,6216
-0,72845459	 -0,0001	 5632,4324
-0,72845459	 -0,0001	 5643,2432
-0,72875977	 -0,0001	 5654,0541
-0,72875977	 -0,0001	 5664,8649
-0,72845459	 -0,0001	 5675,6757
-0,72906494	 -0,0001	 5686,4865
-0,72906494	 -0,0001	 5697,2973
-0,72906494	 -0,0001	 5708,1081
-0,73028564	 -0,0001	 5718,9189
-0,73150635	 -0,0001	 5729,7297
-0,73120117	 -0,0001	 5740,5405
-0,73364258	 -0,0001	 5751,3514
-0,73425293	 -0,0001	 5762,1622
-0,73486328	 -0,0001	 5772,973
-0,73608398	 -0,0001	 5783,7838
-0,73699951	 -0,0001	 5794,5946
-0,73913574	 -0,0001	 5805,4054
-0,74035645	 -0,0001	 5816,2162
-0,7421875	 -0,0001	 5827,027
-0,74310303	 -0,0001	 5837,8378
-0,74401855	 -0,0001	 5848,6486
-0,74676514	 -0,0001	 5859,4595
-0,74707031	 -0,0001	 5870,2703
-0,75042725	 -0,0001	 5881,0811
-0,75164795	 -0,0001	 5891,8919
-0,7522583	 -0,0001	 5902,7027
-0,753479	 -0,0001	 5913,5135
-0,75744629	 -0,0001	 5924,3243
-0,75897217	 -0,0001	 5935,1351
-0,76019287	 -0,0001	 5945,9459
-0,7611084	 -0,0001	 5956,7568
-0,76171875	 -0,0001	 5967,5676
-0,75714111	 -0,0001	 5978,3784
-0,75195313	 -0,0001	 5989,1892
-0,74737549	 -0,0001	 6000
-0,74401855	 -0,0001	 6010,8108
-0,74066162	 -0,0001	 6021,6216
-0,73760986	 -0,0001	 6032,4324
-0,73486328	 -0,0001	 6043,2432
-0,7321167	 -0,0001	 6054,0541
-0,73028564	 -0,0001	 6064,8649
-0,72875977	 -0,0001	 6075,6757
-0,72753906	 -0,0001	 6086,4865
-0,72662354	 -0,0001	 6097,2973
-0,72570801	 -0,0001	 6108,1081
-0,72479248	 -0,0001	 6118,9189
-0,72387695	 -0,0001	 6129,7297
-0,72265625	 -0,0001	 6140,5405
-0,72357178	 -0,0001	 6151,3514
-0,7232666	 -0,0001	 6162,1622
-0,72387695	 -0,0001	 6172,973
-0,7232666	 -0,0001	 6183,7838
-0,72418213	 -0,0001	 6194,5946
-0,7244873	 -0,0001	 6205,4054
-0,72296143	 -0,0001	 6216,2162
-0,72479248	 -0,0001	 6227,027
-0,72753906	 -0,0001	 6237,8378
-0,72601318	 -0,0001	 6248,6486
-0,72784424	 -0,0001	 6259,4595
-0,72875977	 -0,0001	 6270,2703
-0,72937012	 -0,0001	 6281,0811
-0,73059082	 -0,0001	 6291,8919
-0,73303223	 -0,0001	 6302,7027
-0,73272705	 -0,0001	 6313,5135
-0,73486328	 -0,0001	 6324,3243
-0,73516846	 -0,0001	 6335,1351
-0,73730469	 -0,0001	 6345,9459
-0,73974609	 -0,0001	 6356,7568
-0,74005127	 -0,0001	 6367,5676
-0,74188232	 -0,0001	 6378,3784
-0,74310303	 -0,0001	 6389,1892
-0,74401855	 -0,0001	 6400
-0,74554443	 -0,0001	 6410,8108
-0,74768066	 -0,0001	 6421,6216
-0,74890137	 -0,0001	 6432,4324
-0,75073242	 -0,0001	 6443,2432
-0,75256348	 -0,0001	 6454,0541
-0,75469971	 -0,0001	 6464,8649
-0,75592041	 -0,0001	 6475,6757
-0,75836182	 -0,0001	 6486,4865
-0,7598877	 -0,0001	 6497,2973
-0,76171875	 -0,0001	 6508,1081
-0,76293945	 -0,0001	 6518,9189
-0,7623291	 -0,0001	 6529,7297
-0,75683594	 -0,0001	 6540,5405
-0,7522583	 -0,0001	 6551,3514
-0,74829102	 -0,0001	 6562,1622
-0,74493408	 -0,0001	 6572,973
-0,74188232	 -0,0001	 6583,7838
-0,73791504	 -0,0001	 6594,5946
-0,73608398	 -0,0001	 6605,4054
-0,73394775	 -0,0001	 6616,2162
-0,73150635	 -0,0001	 6627,027
-0,73059082	 -0,0001	 6637,8378
-0,72998047	 -0,0001	 6648,6486
-0,72967529	 -0,0001	 6659,4595
-0,72875977	 -0,0001	 6670,2703
-0,72814941	 -0,0001	 6681,0811
-0,72784424	 -0,0001	 6691,8919
-0,72784424	 -0,0001	 6702,7027
-0,72845459	 -0,0001	 6713,5135
-0,72753906	 -0,0001	 6724,3243
-0,72814941	 -0,0001	 6735,1351
-0,72906494	 -0,0001	 6745,9459
-0,72814941	 -0,0001	 6756,7568
-0,72906494	 -0,0001	 6767,5676
-0,73028564	 -0,0001	 6778,3784
-0,73120117	 -0,0001	 6789,1892
-0,73150635	 -0,0001	 6800
-0,7321167	 -0,0001	 6810,8108
-0,73364258	 -0,0001	 6821,6216
-0,73455811	 -0,0001	 6832,4324
-0,73547363	 -0,0001	 6843,2432
-0,73486328	 -0,0001	 6854,0541
-0,73699951	 -0,0001	 6864,8649
-0,73730469	 -0,0001	 6875,6757
-0,73944092	 -0,0001	 6886,4865
-0,74127197	 -0,0001	 6897,2973
-0,74188232	 -0,0001	 6908,1081
-0,74432373	 -0,0001	 6918,9189
-0,74554443	 -0,0001	 6929,7297
-0,74768066	 -0,0001	 6940,5405
-0,74798584	 -0,0001	 6951,3514
-0,74920654	 -0,0001	 6962,1622
-0,75195313	 -0,0001	 6972,973
-0,75408936	 -0,0001	 6983,7838
-0,75592041	 -0,0001	 6994,5946
-0,75714111	 -0,0001	 7005,4054
-0,75866699	 -0,0001	 7016,2162
-0,76049805	 -0,0001	 7027,027
-0,76202393	 -0,0001	 7037,8378
-0,76324463	 -0,0001	 7048,6486
-0,75714111	 -0,0001	 7059,4595
-0,7522583	 -0,0001	 7070,2703
-0,74890137	 -0,0001	 7081,0811
-0,74462891	 -0,0001	 7091,8919
-0,74157715	 -0,0001	 7102,7027
-0,73883057	 -0,0001	 7113,5135
-0,73638916	 -0,0001	 7124,3243
-0,73455811	 -0,0001	 7135,1351
-0,73272705	 -0,0001	 7145,9459
-0,73181152	 -0,0001	 7156,7568
-0,72998047	 -0,0001	 7167,5676
-0,72967529	 -0,0001	 7178,3784
-0,72937012	 -0,0001	 7189,1892
-0,72906494	 -0,0001	 7200
-0,72845459	 -0,0001	 7210,8108
-0,72784424	 -0,0001	 7221,6216
-0,72875977	 -0,0001	 7232,4324
-0,72845459	 -0,0001	 7243,2432
-0,72937012	 -0,0001	 7254,0541
