Potential (V)	 Current (A)	 Elapsed Time (s)
-1,3833618	 -0,0001	 800
-1,3815308	 -0,0001	 810,81081
-1,3796997	 -0,0001	 821,62162
-1,3778687	 -0,0001	 832,43243
-1,3763428	 -0,0001	 843,24324
-1,3754272	 -0,0001	 854,05405
-1,3729858	 -0,0001	 864,86486
-1,37146	 -0,0001	 875,67568
-1,3699341	 -0,0001	 886,48649
-1,3684082	 -0,0001	 897,2973
-1,3674927	 -0,0001	 908,10811
-1,3656616	 -0,0001	 918,91892
-1,362915	 -0,0001	 929,72973
-1,3607788	 -0,0001	 940,54054
-1,3595581	 -0,0001	 951,35135
-1,3583374	 -0,0001	 962,16216
-1,3552856	 -0,0001	 972,97297
-1,3522339	 -0,0001	 983,78378
-1,350708	 -0,0001	 994,59459
-1,3485718	 -0,0001	 1005,4054
-1,3470459	 -0,0001	 1016,2162
-1,3452148	 -0,0001	 1027,027
-1,3433838	 -0,0001	 1037,8378
-1,3412476	 -0,0001	 1048,6486
-1,3394165	 -0,0001	 1059,4595
-1,3388062	 -0,0001	 1070,2703
-1,3375854	 -0,0001	 1081,0811
-1,3363647	 -0,0001	 1091,8919
-1,3345337	 -0,0001	 1102,7027
-1,3323975	 -0,0001	 1113,5135
-1,3296509	 -0,0001	 1124,3243
-1,3290405	 -0,0001	 1135,1351
-1,3250732	 -0,0001	 1145,9459
-1,3235474	 -0,0001	 1156,7568
-1,322937	 -0,0001	 1167,5676
-1,3204956	 -0,0001	 1178,3784
-1,3183594	 -0,0001	 1189,1892
-1,315918	 -0,0001	 1200
-1,3128662	 -0,0001	 1210,8108
-1,3101196	 -0,0001	 1221,6216
-1,3079834	 -0,0001	 1232,4324
-1,3058472	 -0,0001	 1243,2432
-1,3040161	 -0,0001	 1254,0541
-1,3009644	 -0,0001	 1264,8649
-1,2982178	 -0,0001	 1275,6757
-1,2945557	 -0,0001	 1286,4865
-1,2908936	 -0,0001	 1297,2973
-1,2872314	 -0,0001	 1308,1081
-1,2835693	 -0,0001	 1318,9189
-1,2780762	 -0,0001	 1329,7297
-1,2716675	 -0,0001	 1340,5405
-1,2634277	 -0,0001	 1351,3514
-1,2527466	 -0,0001	 1362,1622
-1,2380981	 -0,0001	 1372,973
-1,192627	 -0,0001	 1383,7838
-1,2219238	 -0,0001	 1394,5946
-1,3143921	 -0,0001	 1405,4054
-1,3415527	 -0,0001	 1416,2162
-1,3580322	 -0,0001	 1427,027
-1,368103	 -0,0001	 1437,8378
-1,3723755	 -0,0001	 1448,6486
-1,3754272	 -0,0001	 1459,4595
-1,3766479	 -0,0001	 1470,2703
-1,3769531	 -0,0001	 1481,0811
-1,3775635	 -0,0001	 1491,8919
-1,3766479	 -0,0001	 1502,7027
-1,3766479	 -0,0001	 1513,5135
-1,3754272	 -0,0001	 1524,3243
-1,3754272	 -0,0001	 1535,1351
-1,3742065	 -0,0001	 1545,9459
-1,3739014	 -0,0001	 1556,7568
-1,3729858	 -0,0001	 1567,5676
-1,37146	 -0,0001	 1578,3784
-1,3708496	 -0,0001	 1589,1892
-1,3687134	 -0,0001	 1600
-1,3677979	 -0,0001	 1610,8108
-1,3656616	 -0,0001	 1621,6216
-1,3653564	 -0,0001	 1632,4324
-1,3632202	 -0,0001	 1643,2432
-1,3619995	 -0,0001	 1654,0541
-1,3601685	 -0,0001	 1664,8649
-1,3583374	 -0,0001	 1675,6757
-1,3568115	 -0,0001	 1686,4865
-1,3549805	 -0,0001	 1697,2973
-1,3537598	 -0,0001	 1708,1081
-1,3525391	 -0,0001	 1718,9189
-1,350708	 -0,0001	 1729,7297
-1,3497925	 -0,0001	 1740,5405
-1,3482666	 -0,0001	 1751,3514
-1,3476563	 -0,0001	 1762,1622
-1,3464355	 -0,0001	 1772,973
-1,3449097	 -0,0001	 1783,7838
-1,3430786	 -0,0001	 1794,5946
-1,3406372	 -0,0001	 1805,4054
-1,338501	 -0,0001	 1816,2162
-1,3366699	 -0,0001	 1827,027
-1,335144	 -0,0001	 1837,8378
-1,3342285	 -0,0001	 1848,6486
-1,3339233	 -0,0001	 1859,4595
-1,3320923	 -0,0001	 1870,2703
-1,3302612	 -0,0001	 1881,0811
-1,3287354	 -0,0001	 1891,8919
-1,3265991	 -0,0001	 1902,7027
-1,3256836	 -0,0001	 1913,5135
-1,3238525	 -0,0001	 1924,3243
-1,3214111	 -0,0001	 1935,1351
-1,3195801	 -0,0001	 1945,9459
-1,3174438	 -0,0001	 1956,7568
-1,3146973	 -0,0001	 1967,5676
-1,312561	 -0,0001	 1978,3784
-1,3119507	 -0,0001	 1989,1892
-1,3085938	 -0,0001	 2000
-1,3064575	 -0,0001	 2010,8108
-1,3037109	 -0,0001	 2021,6216
-1,3006592	 -0,0001	 2032,4324
-1,2979126	 -0,0001	 2043,2432
-1,2948608	 -0,0001	 2054,0541
-1,2905884	 -0,0001	 2064,8649
-1,2869263	 -0,0001	 2075,6757
-1,2835693	 -0,0001	 2086,4865
-1,2796021	 -0,0001	 2097,2973
-1,2747192	 -0,0001	 2108,1081
-1,2689209	 -0,0001	 2118,9189
-1,2615967	 -0,0001	 2129,7297
-1,2490845	 -0,0001	 2140,5405
-1,2252808	 -0,0001	 2151,3514
-1,0244751	 -0,0001	 2162,1622
-1,2380981	 -0,0001	 2172,973
-1,3006592	 -0,0001	 2183,7838
-1,3244629	 -0,0001	 2194,5946
-1,3372803	 -0,0001	 2205,4054
-1,3439941	 -0,0001	 2216,2162
-1,3482666	 -0,0001	 2227,027
-1,350708	 -0,0001	 2237,8378
-1,3525391	 -0,0001	 2248,6486
-1,3522339	 -0,0001	 2259,4595
-1,3519287	 -0,0001	 2270,2703
-1,3516235	 -0,0001	 2281,0811
-1,3504028	 -0,0001	 2291,8919
-1,3500977	 -0,0001	 2302,7027
-1,348877	 -0,0001	 2313,5135
-1,348877	 -0,0001	 2324,3243
-1,3464355	 -0,0001	 2335,1351
-1,3452148	 -0,0001	 2345,9459
-1,343689	 -0,0001	 2356,7568
-1,3421631	 -0,0001	 2367,5676
-1,3409424	 -0,0001	 2378,3784
-1,3378906	 -0,0001	 2389,1892
-1,3348389	 -0,0001	 2400
-1,3336182	 -0,0001	 2410,8108
-1,3330078	 -0,0001	 2421,6216
-1,3311768	 -0,0001	 2432,4324
-1,3287354	 -0,0001	 2443,2432
-1,3250732	 -0,0001	 2454,0541
-1,3238525	 -0,0001	 2464,8649
-1,3214111	 -0,0001	 2475,6757
-1,3189697	 -0,0001	 2486,4865
-1,3168335	 -0,0001	 2497,2973
-1,3140869	 -0,0001	 2508,1081
-1,3116455	 -0,0001	 2518,9189
-1,3104248	 -0,0001	 2529,7297
-1,3076782	 -0,0001	 2540,5405
-1,305542	 -0,0001	 2551,3514
-1,3034058	 -0,0001	 2562,1622
-1,3015747	 -0,0001	 2572,973
-1,2985229	 -0,0001	 2583,7838
-1,2948608	 -0,0001	 2594,5946
-1,2930298	 -0,0001	 2605,4054
-1,2884521	 -0,0001	 2616,2162
-1,2811279	 -0,0001	 2627,027
-1,2768555	 -0,0001	 2637,8378
-1,2710571	 -0,0001	 2648,6486
-1,2615967	 -0,0001	 2659,4595
-1,25	 -0,0001	 2670,2703
-1,2319946	 -0,0001	 2681,0811
-1,1108398	 -0,0001	 2691,8919
-1,1413574	 -0,0001	 2702,7027
-1,2554932	 -0,0001	 2713,5135
-1,2960815	 -0,0001	 2724,3243
-1,3146973	 -0,0001	 2735,1351
-1,3253784	 -0,0001	 2745,9459
-1,3308716	 -0,0001	 2756,7568
-1,3336182	 -0,0001	 2767,5676
-1,335144	 -0,0001	 2778,3784
-1,3354492	 -0,0001	 2789,1892
-1,3348389	 -0,0001	 2800
-1,3339233	 -0,0001	 2810,8108
-1,3330078	 -0,0001	 2821,6216
-1,3311768	 -0,0001	 2832,4324
-1,3287354	 -0,0001	 2843,2432
-1,3278198	 -0,0001	 2854,0541
-1,3250732	 -0,0001	 2864,8649
-1,3241577	 -0,0001	 2875,6757
-1,3214111	 -0,0001	 2886,4865
-1,3192749	 -0,0001	 2897,2973
-1,3156128	 -0,0001	 2908,1081
-1,3134766	 -0,0001	 2918,9189
-1,31073	 -0,0001	 2929,7297
-1,3079834	 -0,0001	 2940,5405
-1,305542	 -0,0001	 2951,3514
-1,3031006	 -0,0001	 2962,1622
-1,3006592	 -0,0001	 2972,973
-1,295166	 -0,0001	 2983,7838
-1,2896729	 -0,0001	 2994,5946
-1,2838745	 -0,0001	 3005,4054
-1,2811279	 -0,0001	 3016,2162
-1,2747192	 -0,0001	 3027,027
-1,2680054	 -0,0001	 3037,8378
-1,2606812	 -0,0001	 3048,6486
-1,2466431	 -0,0001	 3059,4595
-1,2188721	 -0,0001	 3070,2703
-1,0302734	 -0,0001	 3081,0811
-1,1795044	 -0,0001	 3091,8919
-1,2612915	 -0,0001	 3102,7027
-1,2924194	 -0,0001	 3113,5135
-1,3070679	 -0,0001	 3124,3243
-1,3143921	 -0,0001	 3135,1351
-1,3189697	 -0,0001	 3145,9459
-1,3208008	 -0,0001	 3156,7568
-1,3204956	 -0,0001	 3167,5676
-1,3198853	 -0,0001	 3178,3784
-1,3171387	 -0,0001	 3189,1892
-1,3150024	 -0,0001	 3200
-1,3122559	 -0,0001	 3210,8108
-1,31073	 -0,0001	 3221,6216
-1,3092041	 -0,0001	 3232,4324
-1,3064575	 -0,0001	 3243,2432
-1,3031006	 -0,0001	 3254,0541
-1,3009644	 -0,0001	 3264,8649
-1,2966919	 -0,0001	 3275,6757
-1,2915039	 -0,0001	 3286,4865
-1,2869263	 -0,0001	 3297,2973
-1,2820435	 -0,0001	 3308,1081
-1,2753296	 -0,0001	 3318,9189
-1,2680054	 -0,0001	 3329,7297
-1,2588501	 -0,0001	 3340,5405
-1,2445068	 -0,0001	 3351,3514
-1,2139893	 -0,0001	 3362,1622
-1,0571289	 -0,0001	 3372,973
-1,1782837	 -0,0001	 3383,7838
-1,2545776	 -0,0001	 3394,5946
-1,2832642	 -0,0001	 3405,4054
-1,2969971	 -0,0001	 3416,2162
-1,3024902	 -0,0001	 3427,027
-1,3061523	 -0,0001	 3437,8378
-1,3070679	 -0,0001	 3448,6486
-1,3067627	 -0,0001	 3459,4595
-1,3058472	 -0,0001	 3470,2703
-1,3040161	 -0,0001	 3481,0811
-1,300354	 -0,0001	 3491,8919
-1,2966919	 -0,0001	 3502,7027
-1,2945557	 -0,0001	 3513,5135
-1,289978	 -0,0001	 3524,3243
-1,2863159	 -0,0001	 3535,1351
-1,2823486	 -0,0001	 3545,9459
-1,2765503	 -0,0001	 3556,7568
-1,2692261	 -0,0001	 3567,5676
-1,2597656	 -0,0001	 3578,3784
-1,2463379	 -0,0001	 3589,1892
-1,2231445	 -0,0001	 3600
-1,0385132	 -0,0001	 3610,8108
-1,1431885	 -0,0001	 3621,6216
-1,234436	 -0,0001	 3632,4324
-1,2686157	 -0,0001	 3643,2432
-1,28479	 -0,0001	 3654,0541
-1,2918091	 -0,0001	 3664,8649
-1,2948608	 -0,0001	 3675,6757
-1,295166	 -0,0001	 3686,4865
-1,2945557	 -0,0001	 3697,2973
-1,2924194	 -0,0001	 3708,1081
-1,2896729	 -0,0001	 3718,9189
-1,2869263	 -0,0001	 3729,7297
-1,2832642	 -0,0001	 3740,5405
-1,2796021	 -0,0001	 3751,3514
-1,2722778	 -0,0001	 3762,1622
-1,2640381	 -0,0001	 3772,973
-1,2536621	 -0,0001	 3783,7838
-1,2423706	 -0,0001	 3794,5946
-1,2179565	 -0,0001	 3805,4054
-1,0446167	 -0,0001	 3816,2162
-1,1477661	 -0,0001	 3827,027
-1,2335205	 -0,0001	 3837,8378
-1,2640381	 -0,0001	 3848,6486
-1,2768555	 -0,0001	 3859,4595
-1,2811279	 -0,0001	 3870,2703
-1,2823486	 -0,0001	 3881,0811
-1,2817383	 -0,0001	 3891,8919
-1,2792969	 -0,0001	 3902,7027
-1,2771606	 -0,0001	 3913,5135
-1,2734985	 -0,0001	 3924,3243
-1,2698364	 -0,0001	 3935,1351
-1,2634277	 -0,0001	 3945,9459
-1,2542725	 -0,0001	 3956,7568
-1,2405396	 -0,0001	 3967,5676
-1,2161255	 -0,0001	 3978,3784
-1,0516357	 -0,0001	 3989,1892
-1,1444092	 -0,0001	 4000
-1,2271118	 -0,0001	 4010,8108
-1,2585449	 -0,0001	 4021,6216
-1,2683105	 -0,0001	 4032,4324
-1,2728882	 -0,0001	 4043,2432
-1,2741089	 -0,0001	 4054,0541
-1,2722778	 -0,0001	 4064,8649
-1,267395	 -0,0001	 4075,6757
-1,262207	 -0,0001	 4086,4865
-1,255188	 -0,0001	 4097,2973
-1,2493896	 -0,0001	 4108,1081
-1,2384033	 -0,0001	 4118,9189
-1,2210083	 -0,0001	 4129,7297
-1,0894775	 -0,0001	 4140,5405
-1,1224365	 -0,0001	 4151,3514
-1,2060547	 -0,0001	 4162,1622
-1,2478638	 -0,0001	 4172,973
-1,262207	 -0,0001	 4183,7838
-1,267395	 -0,0001	 4194,5946
-1,2680054	 -0,0001	 4205,4054
-1,267395	 -0,0001	 4216,2162
-1,2631226	 -0,0001	 4227,027
-1,2582397	 -0,0001	 4237,8378
-1,2515259	 -0,0001	 4248,6486
-1,2426758	 -0,0001	 4259,4595
-1,227417	 -0,0001	 4270,2703
-1,18927	 -0,0001	 4281,0811
-1,0955811	 -0,0001	 4291,8919
-1,177063	 -0,0001	 4302,7027
-1,2371826	 -0,0001	 4313,5135
-1,2554932	 -0,0001	 4324,3243
-1,262207	 -0,0001	 4335,1351
-1,2634277	 -0,0001	 4345,9459
-1,2612915	 -0,0001	 4356,7568
-1,2564087	 -0,0001	 4367,5676
-1,2530518	 -0,0001	 4378,3784
-1,2460327	 -0,0001	 4389,1892
-1,234436	 -0,0001	 4400
-1,2191772	 -0,0001	 4410,8108
-1,109314	 -0,0001	 4421,6216
-1,1193848	 -0,0001	 4432,4324
-1,1984253	 -0,0001	 4443,2432
-1,2420654	 -0,0001	 4454,0541
-1,2561035	 -0,0001	 4464,8649
-1,260376	 -0,0001	 4475,6757
-1,2606812	 -0,0001	 4486,4865
-1,2579346	 -0,0001	 4497,2973
-1,2530518	 -0,0001	 4508,1081
-1,2460327	 -0,0001	 4518,9189
-1,2371826	 -0,0001	 4529,7297
-1,2231445	 -0,0001	 4540,5405
-1,1865234	 -0,0001	 4551,3514
-1,0974121	 -0,0001	 4562,1622
-1,1752319	 -0,0001	 4572,973
-1,2335205	 -0,0001	 4583,7838
-1,2521362	 -0,0001	 4594,5946
-1,2579346	 -0,0001	 4605,4054
-1,2576294	 -0,0001	 4616,2162
-1,255188	 -0,0001	 4627,027
-1,2512207	 -0,0001	 4637,8378
-1,244812	 -0,0001	 4648,6486
-1,234436	 -0,0001	 4659,4595
-1,2210083	 -0,0001	 4670,2703
-1,1935425	 -0,0001	 4681,0811
-1,0879517	 -0,0001	 4691,8919
-1,1636353	 -0,0001	 4702,7027
-1,2261963	 -0,0001	 4713,5135
-1,2487793	 -0,0001	 4724,3243
-1,2561035	 -0,0001	 4735,1351
-1,257019	 -0,0001	 4745,9459
-1,2564087	 -0,0001	 4756,7568
-1,2509155	 -0,0001	 4767,5676
-1,2451172	 -0,0001	 4778,3784
-1,2359619	 -0,0001	 4789,1892
-1,2237549	 -0,0001	 4800
-1,1990356	 -0,0001	 4810,8108
-1,076355	 -0,0001	 4821,6216
-1,1535645	 -0,0001	 4832,4324
-1,2191772	 -0,0001	 4843,2432
-1,2454224	 -0,0001	 4854,0541
-1,2545776	 -0,0001	 4864,8649
-1,257019	 -0,0001	 4875,6757
-1,255188	 -0,0001	 4886,4865
-1,2512207	 -0,0001	 4897,2973
-1,2472534	 -0,0001	 4908,1081
-1,239624	 -0,0001	 4918,9189
-1,2304688	 -0,0001	 4929,7297
-1,21521	 -0,0001	 4940,5405
-1,137085	 -0,0001	 4951,3514
-1,1154175	 -0,0001	 4962,1622
-1,1846924	 -0,0001	 4972,973
-1,2319946	 -0,0001	 4983,7838
-1,2493896	 -0,0001	 4994,5946
-1,255188	 -0,0001	 5005,4054
-1,2567139	 -0,0001	 5016,2162
-1,2554932	 -0,0001	 5027,027
-1,2515259	 -0,0001	 5037,8378
-1,2457275	 -0,0001	 5048,6486
-1,2362671	 -0,0001	 5059,4595
-1,222229	 -0,0001	 5070,2703
-1,2023926	 -0,0001	 5081,0811
-1,0665894	 -0,0001	 5091,8919
-1,1462402	 -0,0001	 5102,7027
-1,2115479	 -0,0001	 5113,5135
-1,2423706	 -0,0001	 5124,3243
-1,2524414	 -0,0001	 5135,1351
-1,2557983	 -0,0001	 5145,9459
-1,2548828	 -0,0001	 5156,7568
-1,2524414	 -0,0001	 5167,5676
-1,2478638	 -0,0001	 5178,3784
-1,2402344	 -0,0001	 5189,1892
-1,229248	 -0,0001	 5200
-1,2130737	 -0,0001	 5210,8108
-1,1398315	 -0,0001	 5221,6216
-1,1157227	 -0,0001	 5232,4324
-1,1831665	 -0,0001	 5243,2432
-1,2307739	 -0,0001	 5254,0541
-1,2475586	 -0,0001	 5264,8649
-1,2533569	 -0,0001	 5275,6757
-1,2557983	 -0,0001	 5286,4865
-1,2521362	 -0,0001	 5297,2973
-1,2472534	 -0,0001	 5308,1081
-1,2411499	 -0,0001	 5318,9189
-1,234436	 -0,0001	 5329,7297
-1,2237549	 -0,0001	 5340,5405
-1,2030029	 -0,0001	 5351,3514
-1,0705566	 -0,0001	 5362,1622
-1,137085	 -0,0001	 5372,973
-1,2017822	 -0,0001	 5383,7838
-1,2371826	 -0,0001	 5394,5946
-1,2493896	 -0,0001	 5405,4054
-1,2527466	 -0,0001	 5416,2162
-1,2530518	 -0,0001	 5427,027
-1,2518311	 -0,0001	 5437,8378
-1,2466431	 -0,0001	 5448,6486
-1,2402344	 -0,0001	 5459,4595
-1,2298584	 -0,0001	 5470,2703
-1,21521	 -0,0001	 5481,0811
-1,1862183	 -0,0001	 5491,8919
-1,0971069	 -0,0001	 5502,7027
-1,1663818	 -0,0001	 5513,5135
-1,2210083	 -0,0001	 5524,3243
-1,242981	 -0,0001	 5535,1351
-1,25	 -0,0001	 5545,9459
-1,2524414	 -0,0001	 5556,7568
-1,2521362	 -0,0001	 5567,5676
-1,2490845	 -0,0001	 5578,3784
-1,242981	 -0,0001	 5589,1892
-1,234436	 -0,0001	 5600
-1,2234497	 -0,0001	 5610,8108
-1,2072754	 -0,0001	 5621,6216
-1,1328125	 -0,0001	 5632,4324
-1,1196899	 -0,0001	 5643,2432
-1,1828613	 -0,0001	 5654,0541
-1,2283325	 -0,0001	 5664,8649
-1,2454224	 -0,0001	 5675,6757
-1,2512207	 -0,0001	 5686,4865
-1,2521362	 -0,0001	 5697,2973
-1,2509155	 -0,0001	 5708,1081
-1,2484741	 -0,0001	 5718,9189
-1,2426758	 -0,0001	 5729,7297
-1,2341309	 -0,0001	 5740,5405
-1,2228394	 -0,0001	 5751,3514
-1,2069702	 -0,0001	 5762,1622
-1,1325073	 -0,0001	 5772,973
-1,1181641	 -0,0001	 5783,7838
-1,1795044	 -0,0001	 5794,5946
-1,2240601	 -0,0001	 5805,4054
-1,2435913	 -0,0001	 5816,2162
-1,2503052	 -0,0001	 5827,027
-1,2518311	 -0,0001	 5837,8378
-1,2509155	 -0,0001	 5848,6486
-1,2484741	 -0,0001	 5859,4595
-1,244812	 -0,0001	 5870,2703
-1,2399292	 -0,0001	 5881,0811
-1,2301636	 -0,0001	 5891,8919
-1,2179565	 -0,0001	 5902,7027
-1,1950684	 -0,0001	 5913,5135
-1,076355	 -0,0001	 5924,3243
-1,1505127	 -0,0001	 5935,1351
-1,2078857	 -0,0001	 5945,9459
-1,2371826	 -0,0001	 5956,7568
-1,2484741	 -0,0001	 5967,5676
-1,2518311	 -0,0001	 5978,3784
-1,2521362	 -0,0001	 5989,1892
-1,2503052	 -0,0001	 6000
-1,2451172	 -0,0001	 6010,8108
-1,2374878	 -0,0001	 6021,6216
-1,2289429	 -0,0001	 6032,4324
-1,2176514	 -0,0001	 6043,2432
-1,1981201	 -0,0001	 6054,0541
-1,0671997	 -0,0001	 6064,8649
-1,1419678	 -0,0001	 6075,6757
-1,1987305	 -0,0001	 6086,4865
-1,2319946	 -0,0001	 6097,2973
-1,2460327	 -0,0001	 6108,1081
-1,2506104	 -0,0001	 6118,9189
-1,2515259	 -0,0001	 6129,7297
-1,2512207	 -0,0001	 6140,5405
-1,2487793	 -0,0001	 6151,3514
-1,2426758	 -0,0001	 6162,1622
-1,2353516	 -0,0001	 6172,973
-1,2258911	 -0,0001	 6183,7838
-1,211853	 -0,0001	 6194,5946
-1,1868286	 -0,0001	 6205,4054
-1,0925293	 -0,0001	 6216,2162
-1,1590576	 -0,0001	 6227,027
-1,2103271	 -0,0001	 6237,8378
-1,2356567	 -0,0001	 6248,6486
-1,2466431	 -0,0001	 6259,4595
-1,2509155	 -0,0001	 6270,2703
-1,2524414	 -0,0001	 6281,0811
-1,2506104	 -0,0001	 6291,8919
-1,2475586	 -0,0001	 6302,7027
-1,2420654	 -0,0001	 6313,5135
-1,2368774	 -0,0001	 6324,3243
-1,2268066	 -0,0001	 6335,1351
-1,2130737	 -0,0001	 6345,9459
-1,1904907	 -0,0001	 6356,7568
-1,0821533	 -0,0001	 6367,5676
-1,1520386	 -0,0001	 6378,3784
-1,2060547	 -0,0001	 6389,1892
-1,2353516	 -0,0001	 6400
-1,2460327	 -0,0001	 6410,8108
-1,2503052	 -0,0001	 6421,6216
-1,2515259	 -0,0001	 6432,4324
-1,25	 -0,0001	 6443,2432
-1,2484741	 -0,0001	 6454,0541
-1,2435913	 -0,0001	 6464,8649
-1,237793	 -0,0001	 6475,6757
-1,227417	 -0,0001	 6486,4865
-1,2167358	 -0,0001	 6497,2973
-1,194458	 -0,0001	 6508,1081
-1,0705566	 -0,0001	 6518,9189
-1,1450195	 -0,0001	 6529,7297
-1,1975098	 -0,0001	 6540,5405
-1,2307739	 -0,0001	 6551,3514
-1,2457275	 -0,0001	 6562,1622
-1,2503052	 -0,0001	 6572,973
-1,2518311	 -0,0001	 6583,7838
-1,2484741	 -0,0001	 6594,5946
-1,2445068	 -0,0001	 6605,4054
-1,2393188	 -0,0001	 6616,2162
-1,2319946	 -0,0001	 6627,027
-1,2231445	 -0,0001	 6637,8378
-1,2136841	 -0,0001	 6648,6486
-1,1920166	 -0,0001	 6659,4595
-1,0803223	 -0,0001	 6670,2703
-1,1517334	 -0,0001	 6681,0811
-1,2033081	 -0,0001	 6691,8919
-1,2319946	 -0,0001	 6702,7027
-1,2451172	 -0,0001	 6713,5135
-1,2503052	 -0,0001	 6724,3243
-1,2515259	 -0,0001	 6735,1351
-1,2515259	 -0,0001	 6745,9459
-1,2472534	 -0,0001	 6756,7568
-1,2414551	 -0,0001	 6767,5676
-1,2359619	 -0,0001	 6778,3784
-1,2271118	 -0,0001	 6789,1892
-1,2149048	 -0,0001	 6800
-1,1941528	 -0,0001	 6810,8108
-1,0760498	 -0,0001	 6821,6216
-1,149292	 -0,0001	 6832,4324
-1,1999512	 -0,0001	 6843,2432
-1,2313843	 -0,0001	 6854,0541
-1,2435913	 -0,0001	 6864,8649
-1,2481689	 -0,0001	 6875,6757
-1,25	 -0,0001	 6886,4865
-1,2481689	 -0,0001	 6897,2973
-1,2442017	 -0,0001	 6908,1081
-1,2393188	 -0,0001	 6918,9189
-1,2341309	 -0,0001	 6929,7297
-1,227417	 -0,0001	 6940,5405
-1,2167358	 -0,0001	 6951,3514
-1,199646	 -0,0001	 6962,1622
-1,0784912	 -0,0001	 6972,973
-1,1355591	 -0,0001	 6983,7838
-1,1877441	 -0,0001	 6994,5946
-1,2243652	 -0,0001	 7005,4054
-1,2402344	 -0,0001	 7016,2162
-1,2475586	 -0,0001	 7027,027
-1,2484741	 -0,0001	 7037,8378
-1,2481689	 -0,0001	 7048,6486
-1,2454224	 -0,0001	 7059,4595
-1,2414551	 -0,0001	 7070,2703
-1,2387085	 -0,0001	 7081,0811
-1,2329102	 -0,0001	 7091,8919
-1,2243652	 -0,0001	 7102,7027
-1,2091064	 -0,0001	 7113,5135
-1,1801147	 -0,0001	 7124,3243
-1,1010742	 -0,0001	 7135,1351
-1,1621094	 -0,0001	 7145,9459
-1,2075806	 -0,0001	 7156,7568
-1,2319946	 -0,0001	 7167,5676
-1,2435913	 -0,0001	 7178,3784
-1,2484741	 -0,0001	 7189,1892
-1,2496948	 -0,0001	 7200
-1,2493896	 -0,0001	 7210,8108
-1,2463379	 -0,0001	 7221,6216
-1,2414551	 -0,0001	 7232,4324
-1,2368774	 -0,0001	 7243,2432
-1,2335205	 -0,0001	 7254,0541
-1,2243652	 -0,0001	 7264,8649
-1,2121582	 -0,0001	 7275,6757
-1,1935425	 -0,0001	 7286,4865
-1,0681152	 -0,0001	 7297,2973
