Potential (V)	 Current (A)	 Elapsed Time (s)
-1,065979	 -0,0001	 4010,8108
-1,0650635	 -0,0001	 4021,6216
-1,0702515	 -0,0001	 4032,4324
-1,0742188	 -0,0001	 4043,2432
-1,0787964	 -0,0001	 4054,0541
-1,0806274	 -0,0001	 4064,8649
-1,0842896	 -0,0001	 4075,6757
-1,0842896	 -0,0001	 4086,4865
-1,0848999	 -0,0001	 4097,2973
-1,0876465	 -0,0001	 4108,1081
-1,0903931	 -0,0001	 4118,9189
-1,0943604	 -0,0001	 4129,7297
-1,098938	 -0,0001	 4140,5405
-1,1001587	 -0,0001	 4151,3514
-1,1026001	 -0,0001	 4162,1622
-1,1065674	 -0,0001	 4172,973
-1,1096191	 -0,0001	 4183,7838
-1,1108398	 -0,0001	 4194,5946
-1,1132813	 -0,0001	 4205,4054
-1,1126709	 -0,0001	 4216,2162
-1,1138916	 -0,0001	 4227,027
-1,1184692	 -0,0001	 4237,8378
-1,1187744	 -0,0001	 4248,6486
-1,1206055	 -0,0001	 4259,4595
-1,1248779	 -0,0001	 4270,2703
-1,1251831	 -0,0001	 4281,0811
-1,1251831	 -0,0001	 4291,8919
-1,1276245	 -0,0001	 4302,7027
-1,1300659	 -0,0001	 4313,5135
-1,1288452	 -0,0001	 4324,3243
-1,1291504	 -0,0001	 4335,1351
-1,1294556	 -0,0001	 4345,9459
-1,1331177	 -0,0001	 4356,7568
-1,1386108	 -0,0001	 4367,5676
-1,1401367	 -0,0001	 4378,3784
-1,1407471	 -0,0001	 4389,1892
-1,1413574	 -0,0001	 4400
-1,1413574	 -0,0001	 4410,8108
-1,1422729	 -0,0001	 4421,6216
-1,1392212	 -0,0001	 4432,4324
-1,1398315	 -0,0001	 4443,2432
-1,1410522	 -0,0001	 4454,0541
-1,1398315	 -0,0001	 4464,8649
-1,137085	 -0,0001	 4475,6757
-1,1361694	 -0,0001	 4486,4865
-1,1355591	 -0,0001	 4497,2973
-1,1309814	 -0,0001	 4508,1081
-1,1270142	 -0,0001	 4518,9189
-1,1276245	 -0,0001	 4529,7297
-1,1270142	 -0,0001	 4540,5405
-1,1270142	 -0,0001	 4551,3514
-1,1251831	 -0,0001	 4562,1622
-1,1233521	 -0,0001	 4572,973
-1,1236572	 -0,0001	 4583,7838
-1,1221313	 -0,0001	 4594,5946
-1,1251831	 -0,0001	 4605,4054
-1,1264038	 -0,0001	 4616,2162
-1,1221313	 -0,0001	 4627,027
-1,1117554	 -0,0001	 4637,8378
-1,111145	 -0,0001	 4648,6486
-1,1071777	 -0,0001	 4659,4595
-1,0977173	 -0,0001	 4670,2703
-1,0916138	 -0,0001	 4681,0811
-1,0830688	 -0,0001	 4691,8919
-1,0720825	 -0,0001	 4702,7027
-1,0488892	 -0,0001	 4713,5135
-1,0394287	 -0,0001	 4724,3243
-1,0336304	 -0,0001	 4735,1351
-1,0238647	 -0,0001	 4745,9459
-1,0150146	 -0,0001	 4756,7568
-1,0092163	 -0,0001	 4767,5676
-0,99853516	 -0,0001	 4778,3784
-0,98937988	 -0,0001	 4789,1892
-0,98632813	 -0,0001	 4800
-0,98297119	 -0,0001	 4810,8108
-0,98022461	 -0,0001	 4821,6216
-0,97381592	 -0,0001	 4832,4324
-0,97015381	 -0,0001	 4843,2432
-0,965271	 -0,0001	 4854,0541
-0,96221924	 -0,0001	 4864,8649
-0,96038818	 -0,0001	 4875,6757
-0,95733643	 -0,0001	 4886,4865
-0,95489502	 -0,0001	 4897,2973
-0,95428467	 -0,0001	 4908,1081
-0,95123291	 -0,0001	 4918,9189
-0,9487915	 -0,0001	 4929,7297
-0,9463501	 -0,0001	 4940,5405
-0,94543457	 -0,0001	 4951,3514
-0,94421387	 -0,0001	 4962,1622
-0,94207764	 -0,0001	 4972,973
-0,94024658	 -0,0001	 4983,7838
-0,93841553	 -0,0001	 4994,5946
-0,93902588	 -0,0001	 5005,4054
-0,93536377	 -0,0001	 5016,2162
-0,93444824	 -0,0001	 5027,027
-0,93505859	 -0,0001	 5037,8378
-0,93383789	 -0,0001	 5048,6486
-0,93444824	 -0,0001	 5059,4595
-0,93353271	 -0,0001	 5070,2703
-0,93261719	 -0,0001	 5081,0811
-0,93170166	 -0,0001	 5091,8919
-0,93109131	 -0,0001	 5102,7027
-0,93200684	 -0,0001	 5113,5135
-0,93139648	 -0,0001	 5124,3243
-0,92987061	 -0,0001	 5135,1351
-0,92956543	 -0,0001	 5145,9459
-0,93078613	 -0,0001	 5156,7568
-0,92987061	 -0,0001	 5167,5676
-0,92926025	 -0,0001	 5178,3784
-0,92956543	 -0,0001	 5189,1892
-0,92926025	 -0,0001	 5200
-0,92926025	 -0,0001	 5210,8108
-0,92956543	 -0,0001	 5221,6216
-0,92895508	 -0,0001	 5232,4324
-0,92834473	 -0,0001	 5243,2432
-0,92834473	 -0,0001	 5254,0541
-0,92773438	 -0,0001	 5264,8649
-0,92834473	 -0,0001	 5275,6757
-0,92773438	 -0,0001	 5286,4865
-0,9274292	 -0,0001	 5297,2973
-0,92773438	 -0,0001	 5308,1081
-0,92773438	 -0,0001	 5318,9189
-0,92834473	 -0,0001	 5329,7297
-0,92834473	 -0,0001	 5340,5405
-0,92803955	 -0,0001	 5351,3514
-0,92773438	 -0,0001	 5362,1622
-0,92926025	 -0,0001	 5372,973
-0,93017578	 -0,0001	 5383,7838
-0,93109131	 -0,0001	 5394,5946
-0,93109131	 -0,0001	 5405,4054
-0,92956543	 -0,0001	 5416,2162
-0,93048096	 -0,0001	 5427,027
-0,92987061	 -0,0001	 5437,8378
-0,92987061	 -0,0001	 5448,6486
-0,92956543	 -0,0001	 5459,4595
-0,92956543	 -0,0001	 5470,2703
-0,93017578	 -0,0001	 5481,0811
-0,93170166	 -0,0001	 5491,8919
-0,93231201	 -0,0001	 5502,7027
-0,93231201	 -0,0001	 5513,5135
-0,93322754	 -0,0001	 5524,3243
-0,93505859	 -0,0001	 5535,1351
-0,93505859	 -0,0001	 5545,9459
-0,93414307	 -0,0001	 5556,7568
-0,93444824	 -0,0001	 5567,5676
-0,93566895	 -0,0001	 5578,3784
-0,93658447	 -0,0001	 5589,1892
-0,93658447	 -0,0001	 5600
-0,9375	 -0,0001	 5610,8108
-0,9375	 -0,0001	 5621,6216
-0,93658447	 -0,0001	 5632,4324
-0,93780518	 -0,0001	 5643,2432
-0,9387207	 -0,0001	 5654,0541
-0,93902588	 -0,0001	 5664,8649
-0,93994141	 -0,0001	 5675,6757
-0,94055176	 -0,0001	 5686,4865
-0,94116211	 -0,0001	 5697,2973
-0,94116211	 -0,0001	 5708,1081
-0,94116211	 -0,0001	 5718,9189
-0,94055176	 -0,0001	 5729,7297
-0,94146729	 -0,0001	 5740,5405
-0,94268799	 -0,0001	 5751,3514
-0,94329834	 -0,0001	 5762,1622
-0,94390869	 -0,0001	 5772,973
-0,94543457	 -0,0001	 5783,7838
-0,94604492	 -0,0001	 5794,5946
-0,94726563	 -0,0001	 5805,4054
-0,94940186	 -0,0001	 5816,2162
-0,94940186	 -0,0001	 5827,027
-0,94818115	 -0,0001	 5837,8378
-0,94940186	 -0,0001	 5848,6486
-0,95062256	 -0,0001	 5859,4595
-0,95153809	 -0,0001	 5870,2703
-0,95306396	 -0,0001	 5881,0811
-0,95428467	 -0,0001	 5891,8919
-0,95367432	 -0,0001	 5902,7027
-0,95581055	 -0,0001	 5913,5135
-0,95489502	 -0,0001	 5924,3243
-0,95550537	 -0,0001	 5935,1351
-0,95855713	 -0,0001	 5945,9459
-0,95855713	 -0,0001	 5956,7568
-0,95977783	 -0,0001	 5967,5676
-0,96038818	 -0,0001	 5978,3784
-0,96160889	 -0,0001	 5989,1892
-0,96221924	 -0,0001	 6000
-0,96282959	 -0,0001	 6010,8108
-0,96405029	 -0,0001	 6021,6216
-0,96405029	 -0,0001	 6032,4324
-0,96496582	 -0,0001	 6043,2432
-0,96557617	 -0,0001	 6054,0541
-0,96832275	 -0,0001	 6064,8649
-0,96984863	 -0,0001	 6075,6757
-0,97045898	 -0,0001	 6086,4865
-0,97290039	 -0,0001	 6097,2973
-0,97167969	 -0,0001	 6108,1081
-0,97167969	 -0,0001	 6118,9189
-0,97167969	 -0,0001	 6129,7297
-0,97320557	 -0,0001	 6140,5405
-0,97442627	 -0,0001	 6151,3514
-0,97595215	 -0,0001	 6162,1622
-0,97839355	 -0,0001	 6172,973
-0,98236084	 -0,0001	 6183,7838
-0,98419189	 -0,0001	 6194,5946
-0,98449707	 -0,0001	 6205,4054
-0,98388672	 -0,0001	 6216,2162
-0,98480225	 -0,0001	 6227,027
-0,98846436	 -0,0001	 6237,8378
-0,99121094	 -0,0001	 6248,6486
-0,99029541	 -0,0001	 6259,4595
-0,99090576	 -0,0001	 6270,2703
-0,99456787	 -0,0001	 6281,0811
-0,99578857	 -0,0001	 6291,8919
-0,99914551	 -0,0001	 6302,7027
-0,99822998	 -0,0001	 6313,5135
-1,0006714	 -0,0001	 6324,3243
-1,0049438	 -0,0001	 6335,1351
-1,0073853	 -0,0001	 6345,9459
-1,008606	 -0,0001	 6356,7568
-1,008606	 -0,0001	 6367,5676
-1,0122681	 -0,0001	 6378,3784
-1,0159302	 -0,0001	 6389,1892
-1,0211182	 -0,0001	 6400
-1,0247803	 -0,0001	 6410,8108
-1,0269165	 -0,0001	 6421,6216
-1,0263062	 -0,0001	 6432,4324
-1,026001	 -0,0001	 6443,2432
-1,0321045	 -0,0001	 6454,0541
-1,0357666	 -0,0001	 6464,8649
-1,0388184	 -0,0001	 6475,6757
-1,0391235	 -0,0001	 6486,4865
-1,0391235	 -0,0001	 6497,2973
-1,0375977	 -0,0001	 6508,1081
-1,036377	 -0,0001	 6518,9189
-1,0403442	 -0,0001	 6529,7297
-1,0461426	 -0,0001	 6540,5405
-1,0507202	 -0,0001	 6551,3514
-1,0571289	 -0,0001	 6562,1622
-1,0577393	 -0,0001	 6572,973
-1,0617065	 -0,0001	 6583,7838
-1,0653687	 -0,0001	 6594,5946
-1,0702515	 -0,0001	 6605,4054
-1,0696411	 -0,0001	 6616,2162
-1,0748291	 -0,0001	 6627,027
-1,0778809	 -0,0001	 6637,8378
-1,081543	 -0,0001	 6648,6486
-1,0876465	 -0,0001	 6659,4595
-1,0870361	 -0,0001	 6670,2703
-1,0876465	 -0,0001	 6681,0811
-1,0906982	 -0,0001	 6691,8919
-1,0946655	 -0,0001	 6702,7027
-1,0986328	 -0,0001	 6713,5135
-1,1001587	 -0,0001	 6724,3243
-1,1010742	 -0,0001	 6735,1351
-1,1022949	 -0,0001	 6745,9459
-1,105957	 -0,0001	 6756,7568
-1,109314	 -0,0001	 6767,5676
-1,1129761	 -0,0001	 6778,3784
-1,1126709	 -0,0001	 6789,1892
-1,1132813	 -0,0001	 6800
-1,1160278	 -0,0001	 6810,8108
-1,1203003	 -0,0001	 6821,6216
-1,1212158	 -0,0001	 6832,4324
-1,1233521	 -0,0001	 6843,2432
-1,1264038	 -0,0001	 6854,0541
-1,1294556	 -0,0001	 6864,8649
-1,1303711	 -0,0001	 6875,6757
-1,1312866	 -0,0001	 6886,4865
-1,131897	 -0,0001	 6897,2973
-1,1328125	 -0,0001	 6908,1081
-1,1343384	 -0,0001	 6918,9189
-1,1364746	 -0,0001	 6929,7297
-1,1380005	 -0,0001	 6940,5405
-1,1398315	 -0,0001	 6951,3514
-1,1437988	 -0,0001	 6962,1622
-1,1474609	 -0,0001	 6972,973
-1,149292	 -0,0001	 6983,7838
-1,1508179	 -0,0001	 6994,5946
-1,151123	 -0,0001	 7005,4054
-1,1480713	 -0,0001	 7016,2162
-1,1477661	 -0,0001	 7027,027
-1,1499023	 -0,0001	 7037,8378
-1,1523438	 -0,0001	 7048,6486
-1,1523438	 -0,0001	 7059,4595
-1,1532593	 -0,0001	 7070,2703
-1,1566162	 -0,0001	 7081,0811
-1,1523438	 -0,0001	 7091,8919
-1,1236572	 -0,0001	 7102,7027
-1,1108398	 -0,0001	 7113,5135
-1,1114502	 -0,0001	 7124,3243
-1,1013794	 -0,0001	 7135,1351
-1,0870361	 -0,0001	 7145,9459
-1,0693359	 -0,0001	 7156,7568
-1,0571289	 -0,0001	 7167,5676
-1,0473633	 -0,0001	 7178,3784
-1,0388184	 -0,0001	 7189,1892
-1,0314941	 -0,0001	 7200
-1,0147095	 -0,0001	 7210,8108
-1,010437	 -0,0001	 7221,6216
-1,0058594	 -0,0001	 7232,4324
-0,99304199	 -0,0001	 7243,2432
-0,98602295	 -0,0001	 7254,0541
-0,98388672	 -0,0001	 7264,8649
