Potential (V)	 Current (A)	 Elapsed Time (s)
-1,2347412	 -0,0001	 572,97297
-1,1645508	 -0,0001	 583,78378
-1,244812	 -0,0001	 594,59459
-1,2548828	 -0,0001	 605,40541
-1,2124634	 -0,0001	 616,21622
-1,1154175	 -0,0001	 627,02703
-1,2591553	 -0,0001	 637,83784
-1,2399292	 -0,0001	 648,64865
-1,184082	 -0,0001	 659,45946
-1,210022	 -0,0001	 670,27027
-1,2567139	 -0,0001	 681,08108
-1,2277222	 -0,0001	 691,89189
-1,1645508	 -0,0001	 702,7027
-1,2301636	 -0,0001	 713,51351
-1,2557983	 -0,0001	 724,32432
-1,2277222	 -0,0001	 735,13514
-1,1700439	 -0,0001	 745,94595
-1,2213135	 -0,0001	 756,75676
-1,2561035	 -0,0001	 767,56757
-1,2301636	 -0,0001	 778,37838
-1,1776733	 -0,0001	 789,18919
-1,2023926	 -0,0001	 800
-1,2573242	 -0,0001	 810,81081
-1,2399292	 -0,0001	 821,62162
-1,2039185	 -0,0001	 832,43243
-1,1053467	 -0,0001	 843,24324
-1,2466431	 -0,0001	 854,05405
-1,2548828	 -0,0001	 864,86486
-1,2295532	 -0,0001	 875,67568
-1,1868286	 -0,0001	 886,48649
-1,1584473	 -0,0001	 897,2973
-1,2542725	 -0,0001	 908,10811
-1,2484741	 -0,0001	 918,91892
-1,2225342	 -0,0001	 929,72973
-1,1825562	 -0,0001	 940,54054
-1,1557007	 -0,0001	 951,35135
-1,2542725	 -0,0001	 962,16216
-1,2521362	 -0,0001	 972,97297
-1,2316895	 -0,0001	 983,78378
-1,2011719	 -0,0001	 994,59459
-1,1035156	 -0,0001	 1005,4054
-1,2380981	 -0,0001	 1016,2162
-1,2561035	 -0,0001	 1027,027
-1,2399292	 -0,0001	 1037,8378
-1,2106323	 -0,0001	 1048,6486
-1,1499023	 -0,0001	 1059,4595
-1,2121582	 -0,0001	 1070,2703
-1,2564087	 -0,0001	 1081,0811
-1,2506104	 -0,0001	 1091,8919
-1,2319946	 -0,0001	 1102,7027
-1,2030029	 -0,0001	 1113,5135
-1,1169434	 -0,0001	 1124,3243
-1,2252808	 -0,0001	 1135,1351
-1,2573242	 -0,0001	 1145,9459
-1,2487793	 -0,0001	 1156,7568
-1,227417	 -0,0001	 1167,5676
-1,1935425	 -0,0001	 1178,3784
-1,0928345	 -0,0001	 1189,1892
-1,2414551	 -0,0001	 1200
-1,2573242	 -0,0001	 1210,8108
-1,2454224	 -0,0001	 1221,6216
-1,2182617	 -0,0001	 1232,4324
-1,1773682	 -0,0001	 1243,2432
-1,1550903	 -0,0001	 1254,0541
-1,2487793	 -0,0001	 1264,8649
-1,2533569	 -0,0001	 1275,6757
-1,2380981	 -0,0001	 1286,4865
-1,2127686	 -0,0001	 1297,2973
-1,1737061	 -0,0001	 1308,1081
-1,1569214	 -0,0001	 1318,9189
-1,244812	 -0,0001	 1329,7297
-1,2524414	 -0,0001	 1340,5405
-1,2451172	 -0,0001	 1351,3514
-1,2298584	 -0,0001	 1362,1622
-1,2069702	 -0,0001	 1372,973
-1,1654663	 -0,0001	 1383,7838
-1,1706543	 -0,0001	 1394,5946
-1,2469482	 -0,0001	 1405,4054
-1,2548828	 -0,0001	 1416,2162
-1,2475586	 -0,0001	 1427,027
-1,2310791	 -0,0001	 1437,8378
-1,2063599	 -0,0001	 1448,6486
-1,1700439	 -0,0001	 1459,4595
-1,1532593	 -0,0001	 1470,2703
-1,2426758	 -0,0001	 1481,0811
-1,2518311	 -0,0001	 1491,8919
-1,2457275	 -0,0001	 1502,7027
-1,2335205	 -0,0001	 1513,5135
-1,2155151	 -0,0001	 1524,3243
-1,1904907	 -0,0001	 1535,1351
-1,0974121	 -0,0001	 1545,9459
-1,2149048	 -0,0001	 1556,7568
-1,2515259	 -0,0001	 1567,5676
-1,2536621	 -0,0001	 1578,3784
-1,244812	 -0,0001	 1589,1892
-1,229248	 -0,0001	 1600
-1,2057495	 -0,0001	 1610,8108
-1,166687	 -0,0001	 1621,6216
-1,1569214	 -0,0001	 1632,4324
-1,242981	 -0,0001	 1643,2432
-1,2564087	 -0,0001	 1654,0541
-1,2530518	 -0,0001	 1664,8649
-1,2417603	 -0,0001	 1675,6757
-1,2228394	 -0,0001	 1686,4865
-1,1956787	 -0,0001	 1697,2973
-1,1181641	 -0,0001	 1708,1081
-1,2005615	 -0,0001	 1718,9189
-1,2484741	 -0,0001	 1729,7297
-1,2521362	 -0,0001	 1740,5405
-1,2405396	 -0,0001	 1751,3514
-1,2219238	 -0,0001	 1762,1622
-1,1968994	 -0,0001	 1772,973
-1,1624146	 -0,0001	 1783,7838
-1,156311	 -0,0001	 1794,5946
-1,2380981	 -0,0001	 1805,4054
-1,2490845	 -0,0001	 1816,2162
-1,2457275	 -0,0001	 1827,027
-1,2341309	 -0,0001	 1837,8378
-1,2182617	 -0,0001	 1848,6486
-1,1941528	 -0,0001	 1859,4595
-1,1474609	 -0,0001	 1870,2703
-1,1764526	 -0,0001	 1881,0811
-1,2402344	 -0,0001	 1891,8919
-1,2503052	 -0,0001	 1902,7027
-1,2466431	 -0,0001	 1913,5135
-1,2380981	 -0,0001	 1924,3243
-1,2249756	 -0,0001	 1935,1351
-1,2091064	 -0,0001	 1945,9459
-1,1834717	 -0,0001	 1956,7568
-1,1001587	 -0,0001	 1967,5676
-1,1993408	 -0,0001	 1978,3784
-1,2454224	 -0,0001	 1989,1892
-1,2533569	 -0,0001	 2000
-1,2487793	 -0,0001	 2010,8108
-1,237793	 -0,0001	 2021,6216
-1,2246704	 -0,0001	 2032,4324
-1,2069702	 -0,0001	 2043,2432
-1,1831665	 -0,0001	 2054,0541
-1,0900879	 -0,0001	 2064,8649
-1,2036133	 -0,0001	 2075,6757
-1,2442017	 -0,0001	 2086,4865
-1,2521362	 -0,0001	 2097,2973
-1,25	 -0,0001	 2108,1081
-1,2411499	 -0,0001	 2118,9189
-1,2258911	 -0,0001	 2129,7297
-1,2103271	 -0,0001	 2140,5405
-1,1895752	 -0,0001	 2151,3514
-1,1367798	 -0,0001	 2162,1622
-1,177063	 -0,0001	 2172,973
-1,2402344	 -0,0001	 2183,7838
-1,2512207	 -0,0001	 2194,5946
-1,2484741	 -0,0001	 2205,4054
-1,2417603	 -0,0001	 2216,2162
-1,2301636	 -0,0001	 2227,027
-1,2133789	 -0,0001	 2237,8378
-1,1911011	 -0,0001	 2248,6486
-1,1068726	 -0,0001	 2259,4595
-1,1904907	 -0,0001	 2270,2703
-1,2417603	 -0,0001	 2281,0811
-1,2530518	 -0,0001	 2291,8919
-1,2533569	 -0,0001	 2302,7027
-1,2478638	 -0,0001	 2313,5135
-1,237793	 -0,0001	 2324,3243
-1,2231445	 -0,0001	 2335,1351
-1,2051392	 -0,0001	 2345,9459
-1,1810303	 -0,0001	 2356,7568
-1,0870361	 -0,0001	 2367,5676
-1,2002563	 -0,0001	 2378,3784
-1,244812	 -0,0001	 2389,1892
-1,2527466	 -0,0001	 2400
-1,2457275	 -0,0001	 2410,8108
-1,2332153	 -0,0001	 2421,6216
-1,21521	 -0,0001	 2432,4324
-1,1877441	 -0,0001	 2443,2432
-1,1291504	 -0,0001	 2454,0541
-1,177063	 -0,0001	 2464,8649
-1,2371826	 -0,0001	 2475,6757
-1,2506104	 -0,0001	 2486,4865
-1,2512207	 -0,0001	 2497,2973
-1,2469482	 -0,0001	 2508,1081
-1,2374878	 -0,0001	 2518,9189
-1,2237549	 -0,0001	 2529,7297
-1,2075806	 -0,0001	 2540,5405
-1,1868286	 -0,0001	 2551,3514
-1,1297607	 -0,0001	 2562,1622
-1,1734009	 -0,0001	 2572,973
-1,2359619	 -0,0001	 2583,7838
-1,2490845	 -0,0001	 2594,5946
-1,2503052	 -0,0001	 2605,4054
-1,2451172	 -0,0001	 2616,2162
-1,2371826	 -0,0001	 2627,027
-1,2280273	 -0,0001	 2637,8378
-1,2109375	 -0,0001	 2648,6486
-1,1871338	 -0,0001	 2659,4595
-1,1474609	 -0,0001	 2670,2703
-1,1569214	 -0,0001	 2681,0811
-1,2310791	 -0,0001	 2691,8919
-1,2475586	 -0,0001	 2702,7027
-1,2506104	 -0,0001	 2713,5135
-1,2478638	 -0,0001	 2724,3243
-1,2423706	 -0,0001	 2735,1351
-1,2313843	 -0,0001	 2745,9459
-1,2167358	 -0,0001	 2756,7568
-1,2026978	 -0,0001	 2767,5676
-1,1837769	 -0,0001	 2778,3784
-1,1224365	 -0,0001	 2789,1892
-1,1709595	 -0,0001	 2800
-1,2319946	 -0,0001	 2810,8108
-1,2475586	 -0,0001	 2821,6216
-1,2506104	 -0,0001	 2832,4324
-1,2493896	 -0,0001	 2843,2432
-1,242981	 -0,0001	 2854,0541
-1,234436	 -0,0001	 2864,8649
-1,2249756	 -0,0001	 2875,6757
-1,211853	 -0,0001	 2886,4865
-1,194458	 -0,0001	 2897,2973
-1,1703491	 -0,0001	 2908,1081
-1,0748291	 -0,0001	 2918,9189
-1,2020874	 -0,0001	 2929,7297
-1,2374878	 -0,0001	 2940,5405
-1,2493896	 -0,0001	 2951,3514
-1,2533569	 -0,0001	 2962,1622
-1,2503052	 -0,0001	 2972,973
-1,2466431	 -0,0001	 2983,7838
-1,2405396	 -0,0001	 2994,5946
-1,2307739	 -0,0001	 3005,4054
-1,2200928	 -0,0001	 3016,2162
-1,2084961	 -0,0001	 3027,027
-1,192627	 -0,0001	 3037,8378
-1,1663818	 -0,0001	 3048,6486
-1,0910034	 -0,0001	 3059,4595
-1,2130737	 -0,0001	 3070,2703
-1,2432861	 -0,0001	 3081,0811
-1,2524414	 -0,0001	 3091,8919
-1,2524414	 -0,0001	 3102,7027
-1,2478638	 -0,0001	 3113,5135
-1,2420654	 -0,0001	 3124,3243
-1,2341309	 -0,0001	 3135,1351
-1,2231445	 -0,0001	 3145,9459
-1,2075806	 -0,0001	 3156,7568
-1,1846924	 -0,0001	 3167,5676
-1,1325073	 -0,0001	 3178,3784
-1,1627197	 -0,0001	 3189,1892
-1,2286377	 -0,0001	 3200
-1,242981	 -0,0001	 3210,8108
-1,2442017	 -0,0001	 3221,6216
-1,2426758	 -0,0001	 3232,4324
-1,2374878	 -0,0001	 3243,2432
-1,2313843	 -0,0001	 3254,0541
-1,2219238	 -0,0001	 3264,8649
-1,2084961	 -0,0001	 3275,6757
-1,1907959	 -0,0001	 3286,4865
-1,1669922	 -0,0001	 3297,2973
-1,0824585	 -0,0001	 3308,1081
-1,2057495	 -0,0001	 3318,9189
-1,239624	 -0,0001	 3329,7297
-1,2493896	 -0,0001	 3340,5405
-1,25	 -0,0001	 3351,3514
-1,2469482	 -0,0001	 3362,1622
-1,2405396	 -0,0001	 3372,973
-1,2319946	 -0,0001	 3383,7838
-1,2188721	 -0,0001	 3394,5946
-1,2030029	 -0,0001	 3405,4054
-1,1837769	 -0,0001	 3416,2162
-1,1495972	 -0,0001	 3427,027
-1,1386108	 -0,0001	 3437,8378
-1,2188721	 -0,0001	 3448,6486
-1,2408447	 -0,0001	 3459,4595
-1,2475586	 -0,0001	 3470,2703
-1,2487793	 -0,0001	 3481,0811
-1,2466431	 -0,0001	 3491,8919
-1,2432861	 -0,0001	 3502,7027
-1,237793	 -0,0001	 3513,5135
-1,2301636	 -0,0001	 3524,3243
-1,2210083	 -0,0001	 3535,1351
-1,2112427	 -0,0001	 3545,9459
-1,1990356	 -0,0001	 3556,7568
-1,177063	 -0,0001	 3567,5676
-1,1071777	 -0,0001	 3578,3784
-1,1697388	 -0,0001	 3589,1892
-1,2231445	 -0,0001	 3600
-1,2298584	 -0,0001	 3610,8108
-1,2399292	 -0,0001	 3621,6216
-1,2420654	 -0,0001	 3632,4324
-1,2426758	 -0,0001	 3643,2432
-1,2442017	 -0,0001	 3654,0541
-1,2408447	 -0,0001	 3664,8649
-1,2365723	 -0,0001	 3675,6757
-1,2319946	 -0,0001	 3686,4865
-1,2249756	 -0,0001	 3697,2973
-1,2133789	 -0,0001	 3708,1081
-1,2011719	 -0,0001	 3718,9189
-1,18927	 -0,0001	 3729,7297
-1,1697388	 -0,0001	 3740,5405
-1,1001587	 -0,0001	 3751,3514
-1,1734009	 -0,0001	 3762,1622
-1,2252808	 -0,0001	 3772,973
-1,2402344	 -0,0001	 3783,7838
-1,2463379	 -0,0001	 3794,5946
-1,2475586	 -0,0001	 3805,4054
-1,2475586	 -0,0001	 3816,2162
-1,244812	 -0,0001	 3827,027
-1,2405396	 -0,0001	 3837,8378
-1,2347412	 -0,0001	 3848,6486
-1,2283325	 -0,0001	 3859,4595
-1,2179565	 -0,0001	 3870,2703
-1,2057495	 -0,0001	 3881,0811
-1,1914063	 -0,0001	 3891,8919
-1,1746216	 -0,0001	 3902,7027
-1,1355591	 -0,0001	 3913,5135
-1,1480713	 -0,0001	 3924,3243
-1,2200928	 -0,0001	 3935,1351
-1,237793	 -0,0001	 3945,9459
-1,2478638	 -0,0001	 3956,7568
-1,2493896	 -0,0001	 3967,5676
-1,2466431	 -0,0001	 3978,3784
-1,2387085	 -0,0001	 3989,1892
-1,2304688	 -0,0001	 4000
-1,2213135	 -0,0001	 4010,8108
-1,2121582	 -0,0001	 4021,6216
-1,1959839	 -0,0001	 4032,4324
-1,1752319	 -0,0001	 4043,2432
-1,1343384	 -0,0001	 4054,0541
-1,1447144	 -0,0001	 4064,8649
-1,2078857	 -0,0001	 4075,6757
-1,2225342	 -0,0001	 4086,4865
-1,2280273	 -0,0001	 4097,2973
-1,2307739	 -0,0001	 4108,1081
-1,232605	 -0,0001	 4118,9189
-1,2313843	 -0,0001	 4129,7297
-1,2301636	 -0,0001	 4140,5405
-1,2271118	 -0,0001	 4151,3514
-1,2265015	 -0,0001	 4162,1622
-1,2237549	 -0,0001	 4172,973
-1,2200928	 -0,0001	 4183,7838
-1,2142944	 -0,0001	 4194,5946
-1,2075806	 -0,0001	 4205,4054
-1,2005615	 -0,0001	 4216,2162
-1,1929321	 -0,0001	 4227,027
-1,1810303	 -0,0001	 4237,8378
-1,1645508	 -0,0001	 4248,6486
-1,1404419	 -0,0001	 4259,4595
-1,1257935	 -0,0001	 4270,2703
-1,2026978	 -0,0001	 4281,0811
-1,2219238	 -0,0001	 4291,8919
-1,2286377	 -0,0001	 4302,7027
-1,2310791	 -0,0001	 4313,5135
-1,2307739	 -0,0001	 4324,3243
-1,2280273	 -0,0001	 4335,1351
-1,2231445	 -0,0001	 4345,9459
-1,2173462	 -0,0001	 4356,7568
-1,2103271	 -0,0001	 4367,5676
-1,2017822	 -0,0001	 4378,3784
-1,1914063	 -0,0001	 4389,1892
-1,1810303	 -0,0001	 4400
-1,1706543	 -0,0001	 4410,8108
-1,1566162	 -0,0001	 4421,6216
-1,109314	 -0,0001	 4432,4324
-1,1602783	 -0,0001	 4443,2432
-1,2094116	 -0,0001	 4454,0541
-1,2243652	 -0,0001	 4464,8649
-1,229248	 -0,0001	 4475,6757
-1,2295532	 -0,0001	 4486,4865
-1,2268066	 -0,0001	 4497,2973
-1,2252808	 -0,0001	 4508,1081
-1,2237549	 -0,0001	 4518,9189
-1,2207031	 -0,0001	 4529,7297
-1,2185669	 -0,0001	 4540,5405
-1,2115479	 -0,0001	 4551,3514
-1,2023926	 -0,0001	 4562,1622
-1,192627	 -0,0001	 4572,973
-1,1804199	 -0,0001	 4583,7838
-1,1706543	 -0,0001	 4594,5946
-1,1553955	 -0,0001	 4605,4054
-1,0809326	 -0,0001	 4616,2162
-1,1834717	 -0,0001	 4627,027
-1,2194824	 -0,0001	 4637,8378
-1,2310791	 -0,0001	 4648,6486
-1,2362671	 -0,0001	 4659,4595
-1,237793	 -0,0001	 4670,2703
-1,2380981	 -0,0001	 4681,0811
-1,2359619	 -0,0001	 4691,8919
-1,2332153	 -0,0001	 4702,7027
-1,2310791	 -0,0001	 4713,5135
-1,2280273	 -0,0001	 4724,3243
-1,2225342	 -0,0001	 4735,1351
-1,2176514	 -0,0001	 4745,9459
-1,2112427	 -0,0001	 4756,7568
-1,2011719	 -0,0001	 4767,5676
-1,1898804	 -0,0001	 4778,3784
-1,1801147	 -0,0001	 4789,1892
-1,1645508	 -0,0001	 4800
-1,1080933	 -0,0001	 4810,8108
-1,1645508	 -0,0001	 4821,6216
-1,2197876	 -0,0001	 4832,4324
-1,2362671	 -0,0001	 4843,2432
-1,242981	 -0,0001	 4854,0541
-1,2457275	 -0,0001	 4864,8649
-1,2445068	 -0,0001	 4875,6757
-1,242981	 -0,0001	 4886,4865
-1,2393188	 -0,0001	 4897,2973
-1,2359619	 -0,0001	 4908,1081
-1,2310791	 -0,0001	 4918,9189
-1,2249756	 -0,0001	 4929,7297
-1,2194824	 -0,0001	 4940,5405
-1,211853	 -0,0001	 4951,3514
-1,2039185	 -0,0001	 4962,1622
-1,192627	 -0,0001	 4972,973
-1,1785889	 -0,0001	 4983,7838
-1,1575317	 -0,0001	 4994,5946
-1,086731	 -0,0001	 5005,4054
-1,2014771	 -0,0001	 5016,2162
-1,2347412	 -0,0001	 5027,027
-1,2466431	 -0,0001	 5037,8378
-1,2503052	 -0,0001	 5048,6486
-1,2496948	 -0,0001	 5059,4595
-1,242981	 -0,0001	 5070,2703
-1,2304688	 -0,0001	 5081,0811
-1,217041	 -0,0001	 5091,8919
-1,2005615	 -0,0001	 5102,7027
-1,1819458	 -0,0001	 5113,5135
-1,1584473	 -0,0001	 5124,3243
-1,0839844	 -0,0001	 5135,1351
-1,1785889	 -0,0001	 5145,9459
-1,2097168	 -0,0001	 5156,7568
-1,2188721	 -0,0001	 5167,5676
-1,2203979	 -0,0001	 5178,3784
-1,2231445	 -0,0001	 5189,1892
-1,222229	 -0,0001	 5200
-1,2194824	 -0,0001	 5210,8108
-1,2167358	 -0,0001	 5221,6216
-1,2121582	 -0,0001	 5232,4324
-1,2051392	 -0,0001	 5243,2432
-1,1984253	 -0,0001	 5254,0541
-1,1941528	 -0,0001	 5264,8649
-1,1877441	 -0,0001	 5275,6757
-1,1791992	 -0,0001	 5286,4865
-1,1691284	 -0,0001	 5297,2973
-1,156311	 -0,0001	 5308,1081
-1,1279297	 -0,0001	 5318,9189
-1,1361694	 -0,0001	 5329,7297
-1,1889648	 -0,0001	 5340,5405
-1,2039185	 -0,0001	 5351,3514
-1,2088013	 -0,0001	 5362,1622
-1,2060547	 -0,0001	 5372,973
-1,2005615	 -0,0001	 5383,7838
-1,194458	 -0,0001	 5394,5946
-1,1862183	 -0,0001	 5405,4054
-1,1767578	 -0,0001	 5416,2162
-1,1627197	 -0,0001	 5427,027
-1,1453247	 -0,0001	 5437,8378
-1,1090088	 -0,0001	 5448,6486
-1,1575317	 -0,0001	 5459,4595
-1,1886597	 -0,0001	 5470,2703
-1,1917114	 -0,0001	 5481,0811
-1,1843872	 -0,0001	 5491,8919
-1,1712646	 -0,0001	 5502,7027
-1,1572266	 -0,0001	 5513,5135
-1,1383057	 -0,0001	 5524,3243
-1,1190796	 -0,0001	 5535,1351
-1,161499	 -0,0001	 5545,9459
-1,177063	 -0,0001	 5556,7568
-1,1734009	 -0,0001	 5567,5676
-1,1624146	 -0,0001	 5578,3784
-1,1489868	 -0,0001	 5589,1892
-1,1340332	 -0,0001	 5600
-1,1383057	 -0,0001	 5610,8108
-1,1517334	 -0,0001	 5621,6216
-1,1532593	 -0,0001	 5632,4324
-1,1489868	 -0,0001	 5643,2432
-1,1444092	 -0,0001	 5654,0541
-1,1355591	 -0,0001	 5664,8649
-1,1386108	 -0,0001	 5675,6757
-1,1514282	 -0,0001	 5686,4865
-1,1526489	 -0,0001	 5697,2973
-1,1499023	 -0,0001	 5708,1081
-1,1447144	 -0,0001	 5718,9189
-1,1395264	 -0,0001	 5729,7297
-1,1413574	 -0,0001	 5740,5405
-1,1434937	 -0,0001	 5751,3514
-1,1459351	 -0,0001	 5762,1622
-1,1477661	 -0,0001	 5772,973
-1,1486816	 -0,0001	 5783,7838
-1,1468506	 -0,0001	 5794,5946
-1,1413574	 -0,0001	 5805,4054
-1,1395264	 -0,0001	 5816,2162
-1,1468506	 -0,0001	 5827,027
-1,1517334	 -0,0001	 5837,8378
-1,1483765	 -0,0001	 5848,6486
-1,1444092	 -0,0001	 5859,4595
-1,1431885	 -0,0001	 5870,2703
-1,144104	 -0,0001	 5881,0811
-1,1474609	 -0,0001	 5891,8919
-1,1471558	 -0,0001	 5902,7027
-1,144104	 -0,0001	 5913,5135
-1,1395264	 -0,0001	 5924,3243
-1,1422729	 -0,0001	 5935,1351
-1,1474609	 -0,0001	 5945,9459
-1,1495972	 -0,0001	 5956,7568
-1,1477661	 -0,0001	 5967,5676
-1,1462402	 -0,0001	 5978,3784
-1,1453247	 -0,0001	 5989,1892
-1,1471558	 -0,0001	 6000
-1,1462402	 -0,0001	 6010,8108
-1,1462402	 -0,0001	 6021,6216
-1,1459351	 -0,0001	 6032,4324
-1,1459351	 -0,0001	 6043,2432
-1,1483765	 -0,0001	 6054,0541
-1,1471558	 -0,0001	 6064,8649
-1,1462402	 -0,0001	 6075,6757
-1,1474609	 -0,0001	 6086,4865
-1,1486816	 -0,0001	 6097,2973
-1,1502075	 -0,0001	 6108,1081
-1,1471558	 -0,0001	 6118,9189
-1,1447144	 -0,0001	 6129,7297
-1,1462402	 -0,0001	 6140,5405
-1,1474609	 -0,0001	 6151,3514
-1,1483765	 -0,0001	 6162,1622
-1,1514282	 -0,0001	 6172,973
-1,1495972	 -0,0001	 6183,7838
-1,1431885	 -0,0001	 6194,5946
-1,1434937	 -0,0001	 6205,4054
-1,1514282	 -0,0001	 6216,2162
-1,156311	 -0,0001	 6227,027
-1,1514282	 -0,0001	 6237,8378
-1,1437988	 -0,0001	 6248,6486
-1,1428833	 -0,0001	 6259,4595
-1,1517334	 -0,0001	 6270,2703
-1,1553955	 -0,0001	 6281,0811
-1,1526489	 -0,0001	 6291,8919
-1,1474609	 -0,0001	 6302,7027
-1,1413574	 -0,0001	 6313,5135
-1,1468506	 -0,0001	 6324,3243
-1,1434937	 -0,0001	 6335,1351
-1,1373901	 -0,0001	 6345,9459
-1,1398315	 -0,0001	 6356,7568
-1,1447144	 -0,0001	 6367,5676
-1,1456299	 -0,0001	 6378,3784
-1,1407471	 -0,0001	 6389,1892
-1,1453247	 -0,0001	 6400
-1,1364746	 -0,0001	 6410,8108
-1,1328125	 -0,0001	 6421,6216
-1,1392212	 -0,0001	 6432,4324
-1,1450195	 -0,0001	 6443,2432
-1,1459351	 -0,0001	 6454,0541
-1,1419678	 -0,0001	 6464,8649
-1,138916	 -0,0001	 6475,6757
-1,1380005	 -0,0001	 6486,4865
-1,1395264	 -0,0001	 6497,2973
-1,1410522	 -0,0001	 6508,1081
-1,1373901	 -0,0001	 6518,9189
-1,1343384	 -0,0001	 6529,7297
-1,1395264	 -0,0001	 6540,5405
-1,1404419	 -0,0001	 6551,3514
-1,1364746	 -0,0001	 6562,1622
-1,1322021	 -0,0001	 6572,973
-1,1331177	 -0,0001	 6583,7838
-1,1367798	 -0,0001	 6594,5946
-1,1392212	 -0,0001	 6605,4054
-1,1380005	 -0,0001	 6616,2162
-1,1343384	 -0,0001	 6627,027
-1,1331177	 -0,0001	 6637,8378
-1,133728	 -0,0001	 6648,6486
-1,1398315	 -0,0001	 6659,4595
-1,1425781	 -0,0001	 6670,2703
-1,1407471	 -0,0001	 6681,0811
-1,1373901	 -0,0001	 6691,8919
-1,1373901	 -0,0001	 6702,7027
-1,1361694	 -0,0001	 6713,5135
-1,1355591	 -0,0001	 6724,3243
-1,1349487	 -0,0001	 6735,1351
-1,1346436	 -0,0001	 6745,9459
-1,1352539	 -0,0001	 6756,7568
-1,1380005	 -0,0001	 6767,5676
-1,138916	 -0,0001	 6778,3784
-1,1361694	 -0,0001	 6789,1892
-1,1355591	 -0,0001	 6800
-1,1383057	 -0,0001	 6810,8108
-1,1380005	 -0,0001	 6821,6216
-1,1346436	 -0,0001	 6832,4324
-1,1331177	 -0,0001	 6843,2432
-1,1349487	 -0,0001	 6854,0541
-1,1386108	 -0,0001	 6864,8649
-1,1373901	 -0,0001	 6875,6757
-1,1334229	 -0,0001	 6886,4865
-1,1322021	 -0,0001	 6897,2973
-1,1334229	 -0,0001	 6908,1081
-1,137085	 -0,0001	 6918,9189
-1,1367798	 -0,0001	 6929,7297
-1,1386108	 -0,0001	 6940,5405
-1,1364746	 -0,0001	 6951,3514
-1,1325073	 -0,0001	 6962,1622
-1,131897	 -0,0001	 6972,973
-1,1343384	 -0,0001	 6983,7838
-1,1352539	 -0,0001	 6994,5946
-1,1367798	 -0,0001	 7005,4054
-1,1364746	 -0,0001	 7016,2162
-1,1367798	 -0,0001	 7027,027
-1,1380005	 -0,0001	 7037,8378
-1,1395264	 -0,0001	 7048,6486
-1,1376953	 -0,0001	 7059,4595
-1,1358643	 -0,0001	 7070,2703
-1,1343384	 -0,0001	 7081,0811
-1,1349487	 -0,0001	 7091,8919
-1,1373901	 -0,0001	 7102,7027
-1,1410522	 -0,0001	 7113,5135
-1,1434937	 -0,0001	 7124,3243
-1,1386108	 -0,0001	 7135,1351
-1,137085	 -0,0001	 7145,9459
-1,1358643	 -0,0001	 7156,7568
-1,1386108	 -0,0001	 7167,5676
-1,1383057	 -0,0001	 7178,3784
-1,1410522	 -0,0001	 7189,1892
-1,1401367	 -0,0001	 7200
-1,138916	 -0,0001	 7210,8108
-1,138916	 -0,0001	 7221,6216
-1,1401367	 -0,0001	 7232,4324
-1,1407471	 -0,0001	 7243,2432
-1,1413574	 -0,0001	 7254,0541
-1,1386108	 -0,0001	 7264,8649
-1,1383057	 -0,0001	 7275,6757
-1,1404419	 -0,0001	 7286,4865
