Potential (V)	 Current (A)	 Elapsed Time (s)
-0,84014893	 -0,0001	 4054,0541
-0,84075928	 -0,0001	 4064,8649
-0,84259033	 -0,0001	 4075,6757
-0,84381104	 -0,0001	 4086,4865
-0,84442139	 -0,0001	 4097,2973
-0,84594727	 -0,0001	 4108,1081
-0,84747314	 -0,0001	 4118,9189
-0,84960938	 -0,0001	 4129,7297
-0,85113525	 -0,0001	 4140,5405
-0,8480835	 -0,0001	 4151,3514
-0,84228516	 -0,0001	 4162,1622
-0,83618164	 -0,0001	 4172,973
-0,83282471	 -0,0001	 4183,7838
-0,82885742	 -0,0001	 4194,5946
-0,82580566	 -0,0001	 4205,4054
-0,82244873	 -0,0001	 4216,2162
-0,81878662	 -0,0001	 4227,027
-0,81604004	 -0,0001	 4237,8378
-0,81329346	 -0,0001	 4248,6486
-0,8114624	 -0,0001	 4259,4595
-0,80871582	 -0,0001	 4270,2703
-0,80688477	 -0,0001	 4281,0811
-0,80566406	 -0,0001	 4291,8919
-0,80413818	 -0,0001	 4302,7027
-0,8026123	 -0,0001	 4313,5135
-0,80169678	 -0,0001	 4324,3243
-0,8013916	 -0,0001	 4335,1351
-0,80047607	 -0,0001	 4345,9459
-0,79956055	 -0,0001	 4356,7568
-0,7989502	 -0,0001	 4367,5676
-0,79742432	 -0,0001	 4378,3784
-0,79711914	 -0,0001	 4389,1892
-0,79711914	 -0,0001	 4400
-0,79650879	 -0,0001	 4410,8108
-0,79620361	 -0,0001	 4421,6216
-0,79559326	 -0,0001	 4432,4324
-0,79589844	 -0,0001	 4443,2432
-0,79650879	 -0,0001	 4454,0541
-0,79742432	 -0,0001	 4464,8649
-0,79711914	 -0,0001	 4475,6757
-0,79772949	 -0,0001	 4486,4865
-0,79833984	 -0,0001	 4497,2973
-0,79864502	 -0,0001	 4508,1081
-0,79956055	 -0,0001	 4518,9189
-0,7989502	 -0,0001	 4529,7297
-0,79986572	 -0,0001	 4540,5405
-0,80078125	 -0,0001	 4551,3514
-0,80108643	 -0,0001	 4562,1622
-0,80108643	 -0,0001	 4572,973
-0,80169678	 -0,0001	 4583,7838
-0,80352783	 -0,0001	 4594,5946
-0,80474854	 -0,0001	 4605,4054
-0,80535889	 -0,0001	 4616,2162
-0,80627441	 -0,0001	 4627,027
-0,80749512	 -0,0001	 4637,8378
-0,80841064	 -0,0001	 4648,6486
-0,80963135	 -0,0001	 4659,4595
-0,80993652	 -0,0001	 4670,2703
-0,81085205	 -0,0001	 4681,0811
-0,81359863	 -0,0001	 4691,8919
-0,81420898	 -0,0001	 4702,7027
-0,81451416	 -0,0001	 4713,5135
-0,81573486	 -0,0001	 4724,3243
-0,81665039	 -0,0001	 4735,1351
-0,81848145	 -0,0001	 4745,9459
-0,81970215	 -0,0001	 4756,7568
-0,81970215	 -0,0001	 4767,5676
-0,82092285	 -0,0001	 4778,3784
-0,82275391	 -0,0001	 4789,1892
-0,82427979	 -0,0001	 4800
-0,82519531	 -0,0001	 4810,8108
-0,82611084	 -0,0001	 4821,6216
-0,82763672	 -0,0001	 4832,4324
-0,82885742	 -0,0001	 4843,2432
-0,83007813	 -0,0001	 4854,0541
-0,83099365	 -0,0001	 4864,8649
-0,83251953	 -0,0001	 4875,6757
-0,83343506	 -0,0001	 4886,4865
-0,83587646	 -0,0001	 4897,2973
-0,83618164	 -0,0001	 4908,1081
-0,83770752	 -0,0001	 4918,9189
-0,83892822	 -0,0001	 4929,7297
-0,83953857	 -0,0001	 4940,5405
-0,84014893	 -0,0001	 4951,3514
-0,84197998	 -0,0001	 4962,1622
-0,84442139	 -0,0001	 4972,973
-0,84625244	 -0,0001	 4983,7838
-0,84747314	 -0,0001	 4994,5946
-0,84869385	 -0,0001	 5005,4054
-0,84991455	 -0,0001	 5016,2162
-0,85113525	 -0,0001	 5027,027
-0,85235596	 -0,0001	 5037,8378
-0,85113525	 -0,0001	 5048,6486
-0,84442139	 -0,0001	 5059,4595
-0,83953857	 -0,0001	 5070,2703
-0,83526611	 -0,0001	 5081,0811
-0,83099365	 -0,0001	 5091,8919
-0,82855225	 -0,0001	 5102,7027
-0,82458496	 -0,0001	 5113,5135
-0,82214355	 -0,0001	 5124,3243
-0,81787109	 -0,0001	 5135,1351
-0,81665039	 -0,0001	 5145,9459
-0,81329346	 -0,0001	 5156,7568
-0,81176758	 -0,0001	 5167,5676
-0,80993652	 -0,0001	 5178,3784
-0,80810547	 -0,0001	 5189,1892
-0,80718994	 -0,0001	 5200
-0,80535889	 -0,0001	 5210,8108
-0,80322266	 -0,0001	 5221,6216
-0,80322266	 -0,0001	 5232,4324
-0,80200195	 -0,0001	 5243,2432
-0,80078125	 -0,0001	 5254,0541
-0,8001709	 -0,0001	 5264,8649
-0,79925537	 -0,0001	 5275,6757
-0,79864502	 -0,0001	 5286,4865
-0,79833984	 -0,0001	 5297,2973
-0,79803467	 -0,0001	 5308,1081
-0,79833984	 -0,0001	 5318,9189
-0,79833984	 -0,0001	 5329,7297
-0,79833984	 -0,0001	 5340,5405
-0,79833984	 -0,0001	 5351,3514
-0,79864502	 -0,0001	 5362,1622
-0,79925537	 -0,0001	 5372,973
-0,79864502	 -0,0001	 5383,7838
-0,79956055	 -0,0001	 5394,5946
-0,79925537	 -0,0001	 5405,4054
-0,8001709	 -0,0001	 5416,2162
-0,8001709	 -0,0001	 5427,027
-0,80169678	 -0,0001	 5437,8378
-0,80169678	 -0,0001	 5448,6486
-0,80200195	 -0,0001	 5459,4595
-0,80352783	 -0,0001	 5470,2703
-0,80383301	 -0,0001	 5481,0811
-0,80444336	 -0,0001	 5491,8919
-0,80535889	 -0,0001	 5502,7027
-0,80627441	 -0,0001	 5513,5135
-0,80657959	 -0,0001	 5524,3243
-0,80749512	 -0,0001	 5535,1351
-0,80871582	 -0,0001	 5545,9459
-0,80932617	 -0,0001	 5556,7568
-0,80963135	 -0,0001	 5567,5676
-0,81054688	 -0,0001	 5578,3784
-0,8114624	 -0,0001	 5589,1892
-0,81329346	 -0,0001	 5600
-0,81359863	 -0,0001	 5610,8108
-0,81604004	 -0,0001	 5621,6216
-0,81665039	 -0,0001	 5632,4324
-0,81726074	 -0,0001	 5643,2432
-0,81848145	 -0,0001	 5654,0541
-0,82000732	 -0,0001	 5664,8649
-0,81970215	 -0,0001	 5675,6757
-0,82092285	 -0,0001	 5686,4865
-0,82214355	 -0,0001	 5697,2973
-0,82336426	 -0,0001	 5708,1081
-0,82397461	 -0,0001	 5718,9189
-0,82550049	 -0,0001	 5729,7297
-0,82641602	 -0,0001	 5740,5405
-0,82763672	 -0,0001	 5751,3514
-0,82885742	 -0,0001	 5762,1622
-0,8303833	 -0,0001	 5772,973
-0,83190918	 -0,0001	 5783,7838
-0,83282471	 -0,0001	 5794,5946
-0,83374023	 -0,0001	 5805,4054
-0,83557129	 -0,0001	 5816,2162
-0,83679199	 -0,0001	 5827,027
-0,83831787	 -0,0001	 5837,8378
-0,83984375	 -0,0001	 5848,6486
-0,84106445	 -0,0001	 5859,4595
-0,84197998	 -0,0001	 5870,2703
-0,84289551	 -0,0001	 5881,0811
-0,84503174	 -0,0001	 5891,8919
-0,84625244	 -0,0001	 5902,7027
-0,84686279	 -0,0001	 5913,5135
-0,84838867	 -0,0001	 5924,3243
-0,8493042	 -0,0001	 5935,1351
-0,85174561	 -0,0001	 5945,9459
-0,85388184	 -0,0001	 5956,7568
-0,85205078	 -0,0001	 5967,5676
-0,84564209	 -0,0001	 5978,3784
-0,8416748	 -0,0001	 5989,1892
-0,83709717	 -0,0001	 6000
-0,83312988	 -0,0001	 6010,8108
-0,82885742	 -0,0001	 6021,6216
-0,82641602	 -0,0001	 6032,4324
-0,82275391	 -0,0001	 6043,2432
-0,82092285	 -0,0001	 6054,0541
-0,81878662	 -0,0001	 6064,8649
-0,81604004	 -0,0001	 6075,6757
-0,81420898	 -0,0001	 6086,4865
-0,81268311	 -0,0001	 6097,2973
-0,81054688	 -0,0001	 6108,1081
-0,80963135	 -0,0001	 6118,9189
-0,80810547	 -0,0001	 6129,7297
-0,80657959	 -0,0001	 6140,5405
-0,80627441	 -0,0001	 6151,3514
-0,80535889	 -0,0001	 6162,1622
-0,80444336	 -0,0001	 6172,973
-0,80383301	 -0,0001	 6183,7838
-0,80291748	 -0,0001	 6194,5946
-0,80200195	 -0,0001	 6205,4054
-0,80230713	 -0,0001	 6216,2162
-0,80108643	 -0,0001	 6227,027
-0,80078125	 -0,0001	 6237,8378
-0,80108643	 -0,0001	 6248,6486
-0,8013916	 -0,0001	 6259,4595
-0,80169678	 -0,0001	 6270,2703
-0,80169678	 -0,0001	 6281,0811
-0,80230713	 -0,0001	 6291,8919
-0,8026123	 -0,0001	 6302,7027
-0,80352783	 -0,0001	 6313,5135
-0,80352783	 -0,0001	 6324,3243
-0,80444336	 -0,0001	 6335,1351
-0,80444336	 -0,0001	 6345,9459
-0,80444336	 -0,0001	 6356,7568
-0,80566406	 -0,0001	 6367,5676
-0,80627441	 -0,0001	 6378,3784
-0,80627441	 -0,0001	 6389,1892
-0,80718994	 -0,0001	 6400
-0,80810547	 -0,0001	 6410,8108
-0,80810547	 -0,0001	 6421,6216
-0,809021	 -0,0001	 6432,4324
-0,80993652	 -0,0001	 6443,2432
-0,81115723	 -0,0001	 6454,0541
-0,81207275	 -0,0001	 6464,8649
-0,81268311	 -0,0001	 6475,6757
-0,81359863	 -0,0001	 6486,4865
-0,81390381	 -0,0001	 6497,2973
-0,81512451	 -0,0001	 6508,1081
-0,81634521	 -0,0001	 6518,9189
-0,81756592	 -0,0001	 6529,7297
-0,81878662	 -0,0001	 6540,5405
-0,8190918	 -0,0001	 6551,3514
-0,82061768	 -0,0001	 6562,1622
-0,8215332	 -0,0001	 6572,973
-0,82305908	 -0,0001	 6583,7838
-0,82336426	 -0,0001	 6594,5946
-0,82458496	 -0,0001	 6605,4054
-0,82519531	 -0,0001	 6616,2162
-0,82611084	 -0,0001	 6627,027
-0,82763672	 -0,0001	 6637,8378
-0,82824707	 -0,0001	 6648,6486
-0,8303833	 -0,0001	 6659,4595
-0,831604	 -0,0001	 6670,2703
-0,83282471	 -0,0001	 6681,0811
-0,83374023	 -0,0001	 6691,8919
-0,83465576	 -0,0001	 6702,7027
-0,83587646	 -0,0001	 6713,5135
-0,83679199	 -0,0001	 6724,3243
-0,83831787	 -0,0001	 6735,1351
-0,83984375	 -0,0001	 6745,9459
-0,8416748	 -0,0001	 6756,7568
-0,84228516	 -0,0001	 6767,5676
-0,84320068	 -0,0001	 6778,3784
-0,84411621	 -0,0001	 6789,1892
-0,84503174	 -0,0001	 6800
-0,84686279	 -0,0001	 6810,8108
-0,8480835	 -0,0001	 6821,6216
-0,84899902	 -0,0001	 6832,4324
-0,8505249	 -0,0001	 6843,2432
-0,85174561	 -0,0001	 6854,0541
-0,85296631	 -0,0001	 6864,8649
-0,85418701	 -0,0001	 6875,6757
-0,85540771	 -0,0001	 6886,4865
-0,85083008	 -0,0001	 6897,2973
-0,84564209	 -0,0001	 6908,1081
-0,84197998	 -0,0001	 6918,9189
-0,8380127	 -0,0001	 6929,7297
-0,83435059	 -0,0001	 6940,5405
-0,83129883	 -0,0001	 6951,3514
-0,82855225	 -0,0001	 6962,1622
-0,82580566	 -0,0001	 6972,973
-0,82366943	 -0,0001	 6983,7838
-0,82214355	 -0,0001	 6994,5946
-0,8203125	 -0,0001	 7005,4054
-0,81787109	 -0,0001	 7016,2162
-0,81665039	 -0,0001	 7027,027
-0,81451416	 -0,0001	 7037,8378
-0,81359863	 -0,0001	 7048,6486
-0,8114624	 -0,0001	 7059,4595
-0,81085205	 -0,0001	 7070,2703
-0,8102417	 -0,0001	 7081,0811
-0,809021	 -0,0001	 7091,8919
-0,80963135	 -0,0001	 7102,7027
-0,80871582	 -0,0001	 7113,5135
-0,80841064	 -0,0001	 7124,3243
-0,80810547	 -0,0001	 7135,1351
-0,80841064	 -0,0001	 7145,9459
-0,80810547	 -0,0001	 7156,7568
-0,80780029	 -0,0001	 7167,5676
-0,80841064	 -0,0001	 7178,3784
-0,80871582	 -0,0001	 7189,1892
-0,809021	 -0,0001	 7200
-0,809021	 -0,0001	 7210,8108
-0,80963135	 -0,0001	 7221,6216
-0,81085205	 -0,0001	 7232,4324
-0,81085205	 -0,0001	 7243,2432
-0,81115723	 -0,0001	 7254,0541
